director_name,movies,revenues,costs,gross_profit,return,count
Tom Tykwer,[https://en.wikipedia.org/wiki/A_Hologram_for_the_King_(film)],7800000,30000000,-26100000,-0.87,1
Frank Coraci,"[https://en.wikipedia.org/wiki/Zookeeper_(film), https://en.wikipedia.org/wiki/Here_Comes_the_Boom, https://en.wikipedia.org/wiki/Blended_(film)]",370900000,162000000,23450000,0.144753086,3
Brad Parker,[https://en.wikipedia.org/wiki/Chernobyl_Diaries],37200000,1000000,17600000,17.6,1
Neil Burger,"[https://en.wikipedia.org/wiki/Limitless_(film), https://en.wikipedia.org/wiki/Divergent_(film), https://en.wikipedia.org/wiki/Divergent_(film)]",739600000,197000000,172800000,0.87715736,3
Tomas Alfredson,[https://en.wikipedia.org/wiki/Let_the_Right_One_In_(film)],11200000,29000000,-23400000,-0.806896552,1
Brad Bird,"[https://en.wikipedia.org/wiki/Mission:_Impossible_%E2%80%93_Ghost_Protocol, https://en.wikipedia.org/wiki/Tomorrowland_(film)]",903900000,335000000,116950000,0.349104478,2
Tom Elkins[1],[https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut_2:_Ghosts_of_Georgia],2382965,1500000,-308517.5,-0.205678333,1
Michael Hoffman,[https://en.wikipedia.org/wiki/Gambit_(2012_film)],0,0,0,,1
Gary Shore,[https://en.wikipedia.org/wiki/Dracula_Untold],217100000,70000000,38550000,0.550714286,1
Patricia Riggen,"[https://en.wikipedia.org/wiki/Girl_in_Progress, https://en.wikipedia.org/wiki/Miracles_from_Heaven_(film)]",77025320,18000000,20512660,1.139592222,2
Roman Coppola,[https://en.wikipedia.org/wiki/A_Glimpse_Inside_the_Mind_of_Charles_Swan_III],0,0,0,,1
"David PalmerDax Shepard",[https://en.wikipedia.org/wiki/Hit_and_Run_(2012_film)],14500000,2000000,5250000,2.625,1
Fede Alvarez,"[https://en.wikipedia.org/wiki/Evil_Dead_(2013_film), https://en.wikipedia.org/wiki/Don%27t_Breathe_(2016_film)]",254100000,26900000,100150000,3.723048327,2
Bob Clark,[https://en.wikipedia.org/wiki/A_Christmas_Story],19300000,3200000,6450000,2.015625,1
Gonzalo LÃ_pez-Gallego,"[https://en.wikipedia.org/wiki/Apollo_18_(film), https://en.wikipedia.org/wiki/Open_Grave]",25500000,5000000,7750000,1.55,2
So Yong Kim,[https://en.wikipedia.org/wiki/For_Ellen],0,0,0,,1
David O. Russell (as Stephen Greene),[https://en.wikipedia.org/wiki/Accidental_Love],4500,26000000,-25997750,-0.999913462,1
Leigh Janiak,[https://en.wikipedia.org/wiki/Honeymoon_(2014_film)],9318,1000000,-995341,-0.995341,1
David Yates,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/The_Legend_of_Tarzan_(film)]",4553700000,1180000000,1096850000,0.929533898,5
Carl Rinsch,[https://en.wikipedia.org/wiki/47_Ronin_(2013_film)],151800000,175000000,-99100000,-0.566285714,1
"Byron HowardRich Moore",[https://en.wikipedia.org/wiki/Zootopia],1024000000,150000000,362000000,2.413333333,1
"Adam KassenMark Kassen",[https://en.wikipedia.org/wiki/Puncture_(film)],0,0,0,,1
Lake Bell,[https://en.wikipedia.org/wiki/In_a_World...],3100000,1000000,550000,0.55,1
Herbert Ross,[https://en.wikipedia.org/wiki/Footloose_(1984_film)],80000000,8200000,31800000,3.87804878,1
Dan Scanlon,[https://en.wikipedia.org/wiki/Monsters_University],744200000,200000000,172100000,0.8605,1
Dan Rush,[https://en.wikipedia.org/wiki/Everything_Must_Go_(film)],2820490,5000000,-3589755,-0.717951,1
George Miller,"[https://en.wikipedia.org/wiki/Happy_Feet_Two, https://en.wikipedia.org/wiki/Happy_Feet, https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road]",913600000,385000000,71800000,0.186493506,3
"Vincent KestelootBen Stassen",[https://en.wikipedia.org/wiki/Robinson_Crusoe_(2016_film)],39500000,13000000,6750000,0.519230769,1
Mike Birbiglia,[https://en.wikipedia.org/wiki/Sleepwalk_with_Me],0,0,0,,1
Wilson Yip,[https://en.wikipedia.org/wiki/Ip_Man_(film_series)],97300000,60600000,-11950000,-0.197194719,1
Kelly Asbury,[https://en.wikipedia.org/wiki/Gnomeo_and_Juliet],194000000,36000000,61000000,1.694444444,1
David Frankel,"[https://en.wikipedia.org/wiki/The_Big_Year, https://en.wikipedia.org/wiki/Hope_Springs_(2012_film)]",121700000,71000000,-10150000,-0.142957746,2
Michael John Warren,[https://en.wikipedia.org/wiki/Hillsong:_Let_Hope_Rise],2600000,10000000,-8700000,-0.87,1
Christopher B. Landon,[https://en.wikipedia.org/wiki/Paranormal_Activity:_The_Marked_Ones],90900000,5000000,40450000,8.09,1
Julian Farino,[https://en.wikipedia.org/wiki/The_Oranges_(film)],366377,7000000,-6816811.5,-0.973830214,1
Dan Gilroy,[https://en.wikipedia.org/wiki/Nightcrawler_(film)],50300000,8500000,16650000,1.958823529,1
"Curtis HansonMichael Apted",[https://en.wikipedia.org/wiki/Chasing_Mavericks],8300000,20000000,-15850000,-0.7925,1
Whit Stillman,"[https://en.wikipedia.org/wiki/Damsels_in_Distress, https://en.wikipedia.org/wiki/Love_%26_Friendship]",20820699,6000000,4410349.5,0.73505825,2
David O. Russell,"[https://en.wikipedia.org/wiki/The_Fighter_(2010_film), https://en.wikipedia.org/wiki/Silver_Linings_Playbook, https://en.wikipedia.org/wiki/American_Hustle, https://en.wikipedia.org/wiki/Joy_(film)]",717800000,146000000,212900000,1.458219178,4
Stiles White,[https://en.wikipedia.org/wiki/Ouija_(2014_film)],103600000,5000000,46800000,9.36,1
Mark Mylod,[https://en.wikipedia.org/wiki/What%27s_Your_Number%3F],30400000,20000000,-4800000,-0.24,1
Antoine Fuqua,"[https://en.wikipedia.org/wiki/Brooklyn%27s_Finest, https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/The_Equalizer_(film), https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/The_Magnificent_Seven_(2016_film)]",711100000,320000000,35550000,0.11109375,5
Russ Parr,[https://en.wikipedia.org/wiki/35_and_Ticking],0,0,0,,1
Daniel Espinosa,"[https://en.wikipedia.org/wiki/Safe_House_(2012_film), https://en.wikipedia.org/wiki/Child_44_(film)]",208100000,85000000,19050000,0.224117647,2
David Gelb,[https://en.wikipedia.org/wiki/The_Lazarus_Effect_(2015_film)],38400000,3300000,15900000,4.818181818,1
Giorgio Serafini,[https://en.wikipedia.org/wiki/Game_of_Death_(2010_film)],173496,13000000,-12913252,-0.993327077,1
Michael Winterbottom,[https://en.wikipedia.org/wiki/The_Killer_Inside_Me_(2010_film)],3977192,13000000,-11011404,-0.847031077,1
"Anna BodenRyan Fleck",[https://en.wikipedia.org/wiki/It%27s_Kind_of_a_Funny_Story_(film)],6500000,8000000,-4750000,-0.59375,1
Jonathan Liebesman,"[https://en.wikipedia.org/wiki/Battle:_Los_Angeles, https://en.wikipedia.org/wiki/Wrath_of_the_Titans, https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles_(2014_film), https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles_(2014_film)]",1503700000,470000000,281850000,0.599680851,4
James Watkins,[https://en.wikipedia.org/wiki/The_Woman_in_Black_(2012_film)],128500000,15000000,49250000,3.283333333,1
Paul McGuigan,[https://en.wikipedia.org/wiki/Victor_Frankenstein_(film)],34200000,40000000,-22900000,-0.5725,1
Peter Jackson,"[https://en.wikipedia.org/wiki/The_Hobbit:_The_Desolation_of_Smaug, https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey]",1979400000,391200000,598500000,1.529907975,2
Daniel Stamm,"[https://en.wikipedia.org/wiki/The_Last_Exorcism, https://en.wikipedia.org/wiki/13_Sins]",67700000,1800000,32050000,17.80555556,2
Ric Roman Waugh,[https://en.wikipedia.org/wiki/Snitch_(film)],57800000,15000000,13900000,0.926666667,1
Florian Henckel von Donnersmarck,[https://en.wikipedia.org/wiki/The_Tourist_(2010_film)],278300000,100000000,39150000,0.3915,1
Joel Schumacher,"[https://en.wikipedia.org/wiki/Twelve_(film), https://en.wikipedia.org/wiki/Trespass_(2011_film)]",12166717,40000000,-33916641.5,-0.847916038,2
Michael J. Weithorn,[https://en.wikipedia.org/wiki/A_Little_Help],0,0,0,,1
Salim Akil,"[https://en.wikipedia.org/wiki/Jumping_the_Broom, https://en.wikipedia.org/wiki/Sparkle_(2012_film)]",61710610,20600000,10255305,0.49783034,2
"Jay DuplassMark Duplass","[https://en.wikipedia.org/wiki/Cyrus_(2010_comedy-drama_film), https://en.wikipedia.org/wiki/Jeff,_Who_Lives_at_Home]",14331520,14500000,-7334240,-0.505809655,2
Niels Arden Oplev,[https://en.wikipedia.org/wiki/Dead_Man_Down],18100000,30000000,-20950000,-0.698333333,1
Julie Anne Robinson,"[https://en.wikipedia.org/wiki/The_Last_Song_(film), https://en.wikipedia.org/wiki/One_for_the_Money_(film)]",125900000,60000000,2950000,0.049166667,2
Floria Sigismondi,[https://en.wikipedia.org/wiki/The_Runaways_(film)],4681651,10000000,-7659174.5,-0.76591745,1
Morgan Spurlock,"[https://en.wikipedia.org/wiki/The_Greatest_Movie_Ever_Sold, https://en.wikipedia.org/wiki/One_Direction:_This_Is_Us]",69200000,11500000,23100000,2.008695652,2
Timur Bekmambetov,"[https://en.wikipedia.org/wiki/Abraham_Lincoln:_Vampire_Hunter, https://en.wikipedia.org/wiki/Ben-Hur_(2016_film)]",210500000,199500000,-94250000,-0.472431078,2
Robert Eggers,[https://en.wikipedia.org/wiki/The_Witch_(2015_film)],40400000,3000000,17200000,5.733333333,1
Gary Winick,[https://en.wikipedia.org/wiki/Letters_to_Juliet],80000000,30000000,10000000,0.333333333,1
Kevin Reynolds,[https://en.wikipedia.org/wiki/Risen_(2016_film)],46100000,20000000,3050000,0.1525,1
Michael Bay,"[https://en.wikipedia.org/wiki/Transformers:_Dark_of_the_Moon, https://en.wikipedia.org/wiki/Transformers:_Revenge_of_the_Fallen, https://en.wikipedia.org/wiki/Pain_%26_Gain, https://en.wikipedia.org/wiki/Transformers:_Age_of_Extinction, https://en.wikipedia.org/wiki/Transformers:_Dark_of_the_Moon, https://en.wikipedia.org/wiki/13_Hours:_The_Secret_Soldiers_of_Benghazi]",4344500000,876000000,1296250000,1.479737443,6
Peter Ramsey,[https://en.wikipedia.org/wiki/Rise_of_the_Guardians],306900000,145000000,8450000,0.058275862,1
Sylvester Stallone,"[https://en.wikipedia.org/wiki/The_Expendables_(2010_film), https://en.wikipedia.org/wiki/The_Expendables_(2010_film)]",549000000,164000000,110500000,0.673780488,2
Jim Sheridan,[https://en.wikipedia.org/wiki/Dream_House_(2011_film)],38500000,50000000,-30750000,-0.615,1
Joe Johnston,"[https://en.wikipedia.org/wiki/The_Wolfman_(2010_film), https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger, https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger]",881000000,430000000,10500000,0.024418605,3
Henry Hobson,[https://en.wikipedia.org/wiki/Maggie_(film)],1394052,4500000,-3802974,-0.845105333,1
Lawrence Kasanoff,[https://en.wikipedia.org/wiki/Foodfight!],73706,45000000,-44963147,-0.999181044,1
Rob Reiner,"[https://en.wikipedia.org/wiki/Flipped_(film), https://en.wikipedia.org/wiki/The_Magic_of_Belle_Isle, https://en.wikipedia.org/wiki/And_So_It_Goes_(film)]",27169987,37000000,-23415006.5,-0.632838014,3
Peter Hedges,[https://en.wikipedia.org/wiki/The_Odd_Life_of_Timothy_Green],56000000,25000000,3000000,0.12,1
Alex Ross Perry,[https://en.wikipedia.org/wiki/Listen_Up_Philip],0,0,0,,1
Sofia Coppola,"[https://en.wikipedia.org/wiki/Somewhere_(2010_film), https://en.wikipedia.org/wiki/The_Bling_Ring]",33000000,15000000,1500000,0.1,2
Ira Sachs,[https://en.wikipedia.org/wiki/Love_Is_Strange_(film)],0,0,0,,1
Ryan Murphy,[https://en.wikipedia.org/wiki/Eat_Pray_Love],204600000,60000000,42300000,0.705,1
John Lasseter,"[https://en.wikipedia.org/wiki/Toy_Story, https://en.wikipedia.org/wiki/Toy_Story_2, https://en.wikipedia.org/wiki/Cars_2, https://en.wikipedia.org/wiki/Cars_(film)]",1895300000,440000000,507650000,1.15375,4
Joseph Gordon-Levitt,[https://en.wikipedia.org/wiki/Don_Jon],41300000,3000000,17650000,5.883333333,1
"Pierre CoffinKyle Balda",[https://en.wikipedia.org/wiki/Minions_(film)],1159000000,74000000,505500000,6.831081081,1
"The Wachowskis",[https://en.wikipedia.org/wiki/Jupiter_Ascending],184000000,176000000,-84000000,-0.477272727,1
"John RequaGlenn Ficarra",[https://en.wikipedia.org/wiki/I_Love_You_Phillip_Morris],20700000,13000000,-2650000,-0.203846154,1
Joshua Michael Stern,[https://en.wikipedia.org/wiki/Jobs_(film)],35900000,12000000,5950000,0.495833333,1
JÃ©rÃ´me Salle,[https://en.wikipedia.org/wiki/Anthony_Zimmer],0,0,0,,1
Zack Snyder,"[https://en.wikipedia.org/wiki/Legend_of_the_Guardians:_The_Owls_of_Ga%27Hoole, https://en.wikipedia.org/wiki/Sucker_Punch_(2011_film), https://en.wikipedia.org/wiki/Man_of_Steel_(film), https://en.wikipedia.org/wiki/300_(film), https://en.wikipedia.org/wiki/Batman_v_Superman:_Dawn_of_Justice, https://en.wikipedia.org/wiki/Man_of_Steel_(film)]",2895300000,927000000,520650000,0.561650485,6
Akiva Schaffer,[https://en.wikipedia.org/wiki/The_Watch_(2012_film)],68300000,68000000,-33850000,-0.497794118,1
Joseph Kosinski,"[https://en.wikipedia.org/wiki/Tron:_Legacy, https://en.wikipedia.org/wiki/Oblivion_(2013_film)]",686300000,290000000,53150000,0.183275862,2
Tim Blake Nelson,[https://en.wikipedia.org/wiki/Anesthesia_(film)],0,0,0,,1
Alex Garland,[https://en.wikipedia.org/wiki/Ex_Machina_(film)],36900000,15000000,3450000,0.23,1
Bill Pohlad,[https://en.wikipedia.org/wiki/Love_%26_Mercy_(film)],28600000,10000000,4300000,0.43,1
Franco Zeffirelli,[https://en.wikipedia.org/wiki/Endless_Love_(1981_film)],0,0,0,,1
Peter Sattler,[https://en.wikipedia.org/wiki/Camp_X-Ray_(film)],60581,1000000,-969709.5,-0.9697095,1
Sarah Smith,[https://en.wikipedia.org/wiki/Arthur_Christmas],147000000,100000000,-26500000,-0.265,1
Babak Najafi,[https://en.wikipedia.org/wiki/London_Has_Fallen],205800000,60000000,42900000,0.715,1
Peter Cornwell,[https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut],77527732,10000000,28763866,2.8763866,1
David Cronenberg,[https://en.wikipedia.org/wiki/Maps_to_the_Stars],4000000,13000000,-11000000,-0.846153846,1
"Kirk DeMiccoChris Sanders",[https://en.wikipedia.org/wiki/The_Croods],587200000,135000000,158600000,1.174814815,1
Shane Carruth,[https://en.wikipedia.org/wiki/Upstream_Color],584881,50000,242440.5,4.84881,1
Oliver Stone,"[https://en.wikipedia.org/wiki/Wall_Street:_Money_Never_Sleeps, https://en.wikipedia.org/wiki/Wall_Street_(1987_film), https://en.wikipedia.org/wiki/Savages_(2012_film), https://en.wikipedia.org/wiki/Snowden_(film), https://en.wikipedia.org/wiki/Snowden_(film)]",330100000,210000000,-44950000,-0.214047619,5
Lee Toland Krieger,"[https://en.wikipedia.org/wiki/Celeste_and_Jesse_Forever, https://en.wikipedia.org/wiki/The_Age_of_Adaline]",68794813,25840000,8557406.5,0.331168982,2
Xan Cassavetes,[https://en.wikipedia.org/wiki/Kiss_of_the_Damned],0,0,0,,1
Robert Luketic,"[https://en.wikipedia.org/wiki/Killers_(2010_film), https://en.wikipedia.org/wiki/Paranoia_(2013_film)]",111800000,90000000,-34100000,-0.378888889,2
E. L. Katz,[https://en.wikipedia.org/wiki/Cheap_Thrills_(film)],59424,100000,-70288,-0.70288,1
Mukunda Michael Dewil,[https://en.wikipedia.org/wiki/Vehicle_19],0,0,0,,1
Fisher Stevens,[https://en.wikipedia.org/wiki/Stand_Up_Guys],5072654,15000000,-12463673,-0.830911533,1
Brian Baugh,[https://en.wikipedia.org/wiki/I%27m_Not_Ashamed_(film)],2100000,1500000,-450000,-0.3,1
Andrew Renzi,[https://en.wikipedia.org/wiki/The_Benefactor_(film)],0,0,0,,1
Michael Tully,[https://en.wikipedia.org/wiki/Ping_Pong_Summer],52909,1000000,-973545.5,-0.9735455,1
Simon West,"[https://en.wikipedia.org/wiki/The_Mechanic_(2011_film), https://en.wikipedia.org/wiki/The_Expendables_2, https://en.wikipedia.org/wiki/Stolen_(2012_film), https://en.wikipedia.org/wiki/The_Expendables_2, https://en.wikipedia.org/wiki/Wild_Card_(2015_film)]",781067746,305000000,85533873,0.280438928,5
Bruce Beresford,"[https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding]",0,0,0,,1
D. J. Caruso,"[https://en.wikipedia.org/wiki/I_Am_Number_Four_(film), https://en.wikipedia.org/wiki/The_Disappointments_Room]",155600000,65000000,12800000,0.196923077,2
Jeff Wadlow,[https://en.wikipedia.org/wiki/Kick-Ass_2_(film)],60700000,28000000,2350000,0.083928571,1
Christian Alvart,[https://en.wikipedia.org/wiki/Case_39],28200000,26000000,-11900000,-0.457692308,1
Stewart Hendler,[https://en.wikipedia.org/wiki/Max_Steel_(film)],6300000,10000000,-6850000,-0.685,1
Greg McLean,[https://en.wikipedia.org/wiki/The_Darkness_(film)],10900000,4000000,1450000,0.3625,1
Justin Simien,[https://en.wikipedia.org/wiki/Dear_White_People],0,0,0,,1
"Alex GregoryPeter Huyck",[https://en.wikipedia.org/wiki/A_Good_Old_Fashioned_Orgy],0,0,0,,1
Seth Gordon,"[https://en.wikipedia.org/wiki/Horrible_Bosses, https://en.wikipedia.org/wiki/Identity_Thief, https://en.wikipedia.org/wiki/Horrible_Bosses]",593200000,105000000,191600000,1.824761905,3
Scott Wiper,[https://en.wikipedia.org/wiki/The_Marine_3:_Homefront],5000000,1500000,1000000,0.666666667,1
Robert Schwentke,"[https://en.wikipedia.org/wiki/Red_(2010_film), https://en.wikipedia.org/wiki/RED_(film), https://en.wikipedia.org/wiki/R.I.P.D., https://en.wikipedia.org/wiki/The_Divergent_Series:_Insurgent, https://en.wikipedia.org/wiki/The_Divergent_Series:_Allegiant]",952800000,439400000,37000000,0.084205735,5
Daniel Schechter,[https://en.wikipedia.org/wiki/Life_of_Crime_(film)],1500000,12000000,-11250000,-0.9375,1
Stephen Hopkins,"[https://en.wikipedia.org/wiki/Predator_2, https://en.wikipedia.org/wiki/Race_(2016_film)]",82100000,40000000,1050000,0.02625,2
John Whitesell,"[https://en.wikipedia.org/wiki/Big_Mommas:_Like_Father,_Like_Son, https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Thunderstruck_(2012_film)]",222200000,72000000,39100000,0.543055556,3
Jim Mickle,"[https://en.wikipedia.org/wiki/We_Are_What_We_Are_(2013_film), https://en.wikipedia.org/wiki/Cold_in_July_(film)]",0,0,0,,2
Bart Freundlich,[https://en.wikipedia.org/wiki/The_Rebound],0,0,0,,1
Sean McNamara,"[https://en.wikipedia.org/wiki/Soul_Surfer_(film), https://en.wikipedia.org/wiki/Robosapien:_Rebooted, https://en.wikipedia.org/wiki/Spare_Parts_(film)]",47088990,18000000,5544495,0.3080275,3
Rob Thomas,[https://en.wikipedia.org/wiki/Veronica_Mars_(film)],3500000,6000000,-4250000,-0.708333333,1
Tony Gilroy,[https://en.wikipedia.org/wiki/The_Bourne_Legacy_(film)],276100000,125000000,13050000,0.1044,1
Cal Brunker,[https://en.wikipedia.org/wiki/Escape_from_Planet_Earth],74600000,40000000,-2700000,-0.0675,1
Patrick Hughes,[https://en.wikipedia.org/wiki/The_Expendables_3],214600000,90000000,17300000,0.192222222,1
Jeff Orlowski,[https://en.wikipedia.org/wiki/Chasing_Ice],0,0,0,,1
Tarsem Singh,"[https://en.wikipedia.org/wiki/Immortals_(2011_film), https://en.wikipedia.org/wiki/Mirror_Mirror_(film)]",409900000,160000000,44950000,0.2809375,2
"Chris BuckJennifer Lee",[https://en.wikipedia.org/wiki/Frozen_(2013_film)],1276000000,150000000,488000000,3.253333333,1
Lisa Cholodenko,[https://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film)],34700000,4000000,13350000,3.3375,1
Tim Miller,[https://en.wikipedia.org/wiki/Deadpool_(film)],783100000,58000000,333550000,5.750862069,1
Andy Fickman,"[https://en.wikipedia.org/wiki/You_Again, https://en.wikipedia.org/wiki/Parental_Guidance_(film), https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop_2]",259400000,85000000,44700000,0.525882353,3
Michael Dowse,[https://en.wikipedia.org/wiki/Take_Me_Home_Tonight_(film)],7400000,19000000,-15300000,-0.805263158,1
Toni Myers,[https://en.wikipedia.org/wiki/Hubble_3D],0,0,0,,1
Steven Lisberger,[https://en.wikipedia.org/wiki/Tron],33000000,17000000,-500000,-0.029411765,1
Damien Chazelle,"[https://en.wikipedia.org/wiki/Whiplash_(2014_film), https://en.wikipedia.org/wiki/La_La_Land_(film)]",392300000,33300000,162850000,4.89039039,2
Roman Polanski,[https://en.wikipedia.org/wiki/Carnage_(2011_film)],27600000,25000000,-11200000,-0.448,1
Richard Linklater,"[https://en.wikipedia.org/wiki/Bernie_(2011_film), https://en.wikipedia.org/wiki/Before_Midnight_(film), https://en.wikipedia.org/wiki/Before_Sunset, https://en.wikipedia.org/wiki/Boyhood_(film), https://en.wikipedia.org/wiki/Everybody_Wants_Some!!_(film), https://en.wikipedia.org/wiki/Dazed_and_Confused_(film)]",106600000,32600000,20700000,0.634969325,6
Daniel Lusko,[https://en.wikipedia.org/wiki/Persecuted_(film)],0,0,0,,1
Mike Mitchell[1],[https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_Chipwrecked],342700000,80000000,91350000,1.141875,1
Mikael HÃ¥fstrÃ¶m,"[https://en.wikipedia.org/wiki/The_Rite_(2011_film), https://en.wikipedia.org/wiki/Escape_Plan_(film)]",233300000,87000000,29650000,0.340804598,2
David Brooks,[https://en.wikipedia.org/wiki/ATM_(2012_film)],1000000,3000000,-2500000,-0.833333333,1
Thor Freudenthal,"[https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film), https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film), https://en.wikipedia.org/wiki/Percy_Jackson:_Sea_of_Monsters]",353647751,120000000,56823875.5,0.473532296,3
Renny Harlin,[https://en.wikipedia.org/wiki/The_Legend_of_Hercules],61300000,70000000,-39350000,-0.562142857,1
David Gordon Green,"[https://en.wikipedia.org/wiki/The_Sitter_(2011_film), https://en.wikipedia.org/wiki/Your_Highness, https://en.wikipedia.org/wiki/Joe_(2013_film), https://en.wikipedia.org/wiki/Prince_Avalanche]",65702313,79725000,-46873843.5,-0.587944102,4
Matthew Porterfield,[https://en.wikipedia.org/wiki/I_Used_to_Be_Darker],22214,42394,-31287,-0.738005378,1
Zachary Heinzerling,[https://en.wikipedia.org/wiki/Cutie_and_the_Boxer],0,0,0,,1
Dallas Jenkins,[https://en.wikipedia.org/wiki/What_If..._(film)],0,0,0,,1
Christophe Gans,[https://en.wikipedia.org/wiki/Silent_Hill_(film)],97600000,50000000,-1200000,-0.024,1
Ryan Coogler,[https://en.wikipedia.org/wiki/Fruitvale_Station],17400000,900000,7800000,8.666666667,1
Sam Peckinpah,[https://en.wikipedia.org/wiki/Straw_Dogs_(1971_film)],8000000,2200000,1800000,0.818181818,1
Wayne Kramer,[https://en.wikipedia.org/wiki/Pawn_Shop_Chronicles],0,0,0,,1
Cindy Meehl,[https://en.wikipedia.org/wiki/Buck_(film)],0,0,0,,1
John Carney,[https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F],63500000,8000000,23750000,2.96875,1
Ross Partridge,[https://en.wikipedia.org/wiki/Lamb_(2015_American_film)],0,0,0,,1
Michael Polish,[https://en.wikipedia.org/wiki/Big_Sur_(film)],0,0,0,,1
Pete Docter,"[https://en.wikipedia.org/wiki/Monsters,_Inc., https://en.wikipedia.org/wiki/Monsters,_Inc.]",1154800000,230000000,347400000,1.510434783,2
Tyler Perry,"[https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Madea%27s_Big_Happy_Family_(film), https://en.wikipedia.org/wiki/Good_Deeds, https://en.wikipedia.org/wiki/Madea%27s_Witness_Protection, https://en.wikipedia.org/wiki/A_Madea_Christmas_(film), https://en.wikipedia.org/wiki/Temptation:_Confessions_of_a_Marriage_Counselor, https://en.wikipedia.org/wiki/The_Single_Moms_Club, https://en.wikipedia.org/wiki/Boo!_A_Madea_Halloween]",399257139,153000000,46628569.5,0.304761892,10
Michael Showalter,"[https://en.wikipedia.org/wiki/Hello,_My_Name_Is_Doris]",14700000,1000000,6350000,6.35,1
Jay Roach,"[https://en.wikipedia.org/wiki/Dinner_for_Schmucks, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/The_Campaign_(film)]",707300000,244000000,109650000,0.449385246,3
"Peter FarrellyBobby Farrelly (uncredited)",[https://en.wikipedia.org/wiki/Dumb_and_Dumber],247000000,17000000,106500000,6.264705882,1
The Hughes brothers,[https://en.wikipedia.org/wiki/The_Book_of_Eli],157107755,80000000,-1446122.5,-0.018076531,1
"Brian KlugmanLee Sternthal",[https://en.wikipedia.org/wiki/The_Words_(film)],13231461,6000000,615730.5,0.10262175,1
Mabrouk El Mechri,[https://en.wikipedia.org/wiki/The_Cold_Light_of_Day_(2012_film)],16900000,20000000,-11550000,-0.5775,1
Ramaa Mosley,[https://en.wikipedia.org/wiki/The_Brass_Teapot],0,0,0,,1
"PeyoJose Dutillieu[1]Eddie Lateste",[https://en.wikipedia.org/wiki/The_Smurfs_and_the_Magic_Flute],0,0,0,,1
Gil Kenan,[https://en.wikipedia.org/wiki/Poltergeist_(2015_film)],95400000,35000000,12700000,0.362857143,1
