actor_name,movies,revenues,costs,gross_profit,return,count
Stockard Channing,"[https://en.wikipedia.org/wiki/Anything_Else, https://en.wikipedia.org/wiki/Isn%27t_She_Great, https://en.wikipedia.org/wiki/Le_Divorce, https://en.wikipedia.org/wiki/Must_Love_Dogs, https://en.wikipedia.org/wiki/Where_the_Heart_Is_(2000_film)]",115857402,107000000,-49071299,-0.458610271,5
Shakira,[https://en.wikipedia.org/wiki/Zootopia],1024000000,150000000,362000000,2.413333333,1
Tom Mison,[https://en.wikipedia.org/wiki/One_Day_(2011_film)],56706628,15000000,13353314,0.890220933,1
Brendon Baerg,[https://en.wikipedia.org/wiki/Bambi_II],0,0,0,,1
Chihiro Otsuka,[https://en.wikipedia.org/wiki/Godzilla:_Final_Wars],12000000,19500000,-13500000,-0.692307692,1
Cody Horn,[https://en.wikipedia.org/wiki/Magic_Mike],167200000,7000000,76600000,10.94285714,1
Kelly Macdonald,"[https://en.wikipedia.org/wiki/Brave_(2012_film), https://en.wikipedia.org/wiki/Choke_(film), https://en.wikipedia.org/wiki/Gosford_Park, https://en.wikipedia.org/wiki/Nanny_McPhee, https://en.wikipedia.org/wiki/The_Merry_Gentleman]",754672281,233200000,144136140.5,0.618079505,5
Brian Pimental,[https://en.wikipedia.org/wiki/Bambi_II],0,0,0,,1
Treat Williams,"[https://en.wikipedia.org/wiki/A_Little_Bit_of_Heaven_(2011_film), https://en.wikipedia.org/wiki/Barefoot_(film), https://en.wikipedia.org/wiki/Deadfall_(2012_film), https://en.wikipedia.org/wiki/Hollywood_Ending, https://en.wikipedia.org/wiki/In_the_Blood_(2014_film), https://en.wikipedia.org/wiki/Miss_Congeniality_2:_Armed_and_Fabulous, https://en.wikipedia.org/wiki/What_Happens_in_Vegas]",336881168,133500000,34940584,0.261727221,7
Karan Soni,[https://en.wikipedia.org/wiki/Safety_Not_Guaranteed],4400000,750000,1450000,1.933333333,1
John Amos,[https://en.wikipedia.org/wiki/Madea%27s_Witness_Protection],66900000,20000000,13450000,0.6725,1
Derek Jacobi,"[https://en.wikipedia.org/wiki/Cinderella_(2015_film), https://en.wikipedia.org/wiki/Gladiator_(2000_film), https://en.wikipedia.org/wiki/Gosford_Park, https://en.wikipedia.org/wiki/Underworld:_Evolution]",1202300000,262800000,338350000,1.287480974,4
Godfrey,[https://en.wikipedia.org/wiki/Phat_Girlz],7403491,3000000,701745.5,0.233915167,1
Parker Mack,[https://en.wikipedia.org/wiki/Ouija:_Origin_of_Evil],81700000,9000000,31850000,3.538888889,1
Heather Langenkamp,"[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(1984_film), https://en.wikipedia.org/wiki/Wes_Craven%27s_New_Nightmare]",45200000,9800000,12800000,1.306122449,2
Ljubomir KerekeÅ¡,[https://en.wikipedia.org/wiki/The_Hunting_Party_(2007_film)],969869,40000000,-39515065.5,-0.987876638,1
Sarah Brightman,[https://en.wikipedia.org/wiki/Repo!_The_Genetic_Opera],188126,8500000,-8405937,-0.988933765,1
Ewen Bremner,"[https://en.wikipedia.org/wiki/Alien_vs._Predator_(film), https://en.wikipedia.org/wiki/Black_Hawk_Down_(film), https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2007_film), https://en.wikipedia.org/wiki/Fool%27s_Gold_(2008_film), https://en.wikipedia.org/wiki/The_Rundown]",584431041,316000000,-23784479.5,-0.07526734,5
Clayne Crawford,"[https://en.wikipedia.org/wiki/Swimfan, https://en.wikipedia.org/wiki/The_Perfect_Host]",34460004,10500000,6730002,0.640952571,2
Billie Whitelaw,[https://en.wikipedia.org/wiki/The_Omen],60900000,2800000,27650000,9.875,1
Tom McGrath,[https://en.wikipedia.org/wiki/Penguins_of_Madagascar],373000000,132000000,54500000,0.412878788,1
Sadie Robertson,"[https://en.wikipedia.org/wiki/God%27s_Not_Dead_2, https://en.wikipedia.org/wiki/I%27m_Not_Ashamed_(film)]",25600000,6500000,6300000,0.969230769,2
David Alford,[https://en.wikipedia.org/wiki/The_Second_Chance],463542,1200000,-968229,-0.8068575,1
Chaney Kley,[https://en.wikipedia.org/wiki/Darkness_Falls_(2003_film)],47500000,11000000,12750000,1.159090909,1
James Purefoy,"[https://en.wikipedia.org/wiki/John_Carter_(film), https://en.wikipedia.org/wiki/Vanity_Fair_(2004_film)]",303563185,273000000,-121218407.5,-0.444023471,2
Omar Sy,"[https://en.wikipedia.org/wiki/Inferno_(2016_film), https://en.wikipedia.org/wiki/Jurassic_World]",1890000000,225000000,720000000,3.2,2
Monica Potter,"[https://en.wikipedia.org/wiki/Along_Came_a_Spider_(film), https://en.wikipedia.org/wiki/Head_Over_Heels_(2001_film), https://en.wikipedia.org/wiki/Saw_(2004_film), https://en.wikipedia.org/wiki/The_Last_House_on_the_Left_(2009_film)]",267427022,90200000,43513511,0.48241143,4
Melissa George,"[https://en.wikipedia.org/wiki/30_Days_of_Night_(film), https://en.wikipedia.org/wiki/Sugar_%26_Spice, https://en.wikipedia.org/wiki/The_Amityville_Horror_(2005_film), https://en.wikipedia.org/wiki/Turistas]",215108947,86000000,21554473.5,0.250633413,4
Loretta Devine,"[https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/I_Am_Sam, https://en.wikipedia.org/wiki/Jumping_the_Broom, https://en.wikipedia.org/wiki/Kingdom_Come_(2001_film), https://en.wikipedia.org/wiki/Lottery_Ticket_(film), https://en.wikipedia.org/wiki/Madea%27s_Big_Happy_Family_(film), https://en.wikipedia.org/wiki/Norm_of_the_North, https://en.wikipedia.org/wiki/Urban_Legend_(film), https://en.wikipedia.org/wiki/Urban_Legends:_Final_Cut, https://en.wikipedia.org/wiki/Woman_Thou_Art_Loosed]",470190101,168600000,66495050.5,0.394395317,11
Lena Headey,"[https://en.wikipedia.org/wiki/300:_Rise_of_an_Empire, https://en.wikipedia.org/wiki/300_(film), https://en.wikipedia.org/wiki/Gossip_(2000_American_film), https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies_(film), https://en.wikipedia.org/wiki/The_Brothers_Grimm_(film), https://en.wikipedia.org/wiki/The_Cave_(film), https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones, https://en.wikipedia.org/wiki/The_Purge]",1141203994,408000000,162601997,0.398534306,8
Eva Pigford,[https://en.wikipedia.org/wiki/Crossover_(2006_film)],7009668,5800000,-2295166,-0.395718276,1
Ralf MÃ¶ller,"[https://en.wikipedia.org/wiki/Beerfest, https://en.wikipedia.org/wiki/Pathfinder_(2007_film)]",51187597,62500000,-36906201.5,-0.590499224,2
ChloÃ« Grace Moretz,"[https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Carrie_(2013_film), https://en.wikipedia.org/wiki/Dark_Shadows_(film), https://en.wikipedia.org/wiki/Hugo_(film), https://en.wikipedia.org/wiki/If_I_Stay_(film), https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/Kick-Ass_2_(film), https://en.wikipedia.org/wiki/Laggies, https://en.wikipedia.org/wiki/Let_Me_In_(film), https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising, https://en.wikipedia.org/wiki/Texas_Killing_Fields, https://en.wikipedia.org/wiki/The_5th_Wave_(film), https://en.wikipedia.org/wiki/The_Equalizer_(film)]",1357100000,591000000,87550000,0.148138748,14
"Don ""D.C."" Curry","[https://en.wikipedia.org/wiki/Friday_After_Next, https://en.wikipedia.org/wiki/Next_Friday]",93300000,21000000,25650000,1.221428571,2
C. Martin Croker,[https://en.wikipedia.org/wiki/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters],5500000,750000,2000000,2.666666667,1
Emmy Rossum,"[https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/Comet_(film), https://en.wikipedia.org/wiki/Dragonball_Evolution, https://en.wikipedia.org/wiki/Poseidon_(film), https://en.wikipedia.org/wiki/Songcatcher, https://en.wikipedia.org/wiki/The_Day_After_Tomorrow, https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(2004_film)]",998200000,445000000,54100000,0.121573034,7
Tim Roth,"[https://en.wikipedia.org/wiki/Arbitrage_(film), https://en.wikipedia.org/wiki/Dark_Water_(2005_film), https://en.wikipedia.org/wiki/Funny_Games_(2008_film), https://en.wikipedia.org/wiki/Hardcore_Henry, https://en.wikipedia.org/wiki/Lucky_Numbers, https://en.wikipedia.org/wiki/Planet_of_the_Apes_(2001_film), https://en.wikipedia.org/wiki/The_Incredible_Hulk_(film), https://en.wikipedia.org/wiki/The_Musketeer, https://en.wikipedia.org/wiki/Youth_Without_Youth_(film)]",734859345,385000000,-17570327.5,-0.045637214,9
Andrew Prine,[https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)],1544989,1500000,-727505.5,-0.485003667,1
Maribel VerdÃº,"[https://en.wikipedia.org/wiki/Pan%27s_Labyrinth, https://en.wikipedia.org/wiki/Tetro]",83300000,19000000,22650000,1.192105263,2
Pete Postlethwaite,"[https://en.wikipedia.org/wiki/%C3%86on_Flux_(film), https://en.wikipedia.org/wiki/Dark_Water_(2005_film), https://en.wikipedia.org/wiki/The_Lost_World:_Jurassic_Park, https://en.wikipedia.org/wiki/The_Omen_(2006_film), https://en.wikipedia.org/wiki/The_Town_(2010_film)]",993883352,230000000,266941676,1.160615983,5
Mike Schatz,[https://en.wikipedia.org/wiki/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters],5500000,750000,2000000,2.666666667,1
Chris Klein,"[https://en.wikipedia.org/wiki/American_Dreamz, https://en.wikipedia.org/wiki/American_Pie_(film), https://en.wikipedia.org/wiki/American_Pie_2, https://en.wikipedia.org/wiki/American_Reunion, https://en.wikipedia.org/wiki/Day_Zero, https://en.wikipedia.org/wiki/Here_on_Earth_(film), https://en.wikipedia.org/wiki/Just_Friends, https://en.wikipedia.org/wiki/Rollerball_(2002_film), https://en.wikipedia.org/wiki/Say_It_Isn%27t_So_(film), https://en.wikipedia.org/wiki/Street_Fighter:_The_Legend_of_Chun-Li, https://en.wikipedia.org/wiki/The_Long_Weekend, https://en.wikipedia.org/wiki/We_Were_Soldiers]",954442769,347000000,130221384.5,0.375277765,12
Michael C. Hall,"[https://en.wikipedia.org/wiki/Cold_in_July_(film), https://en.wikipedia.org/wiki/Gamer_(film), https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film), https://en.wikipedia.org/wiki/Peep_World]",40800000,50000000,-29600000,-0.592,4
Edward Herrmann,"[https://en.wikipedia.org/wiki/Double_Take_(2001_film), https://en.wikipedia.org/wiki/Intolerable_Cruelty, https://en.wikipedia.org/wiki/The_Cat%27s_Meow]",155446994,91000000,-13276503,-0.145895637,3
Raphael Barker,[https://en.wikipedia.org/wiki/Shortbus],5400000,2000000,700000,0.35,1
Ahna O'Reilly,"[https://en.wikipedia.org/wiki/Fruitvale_Station, https://en.wikipedia.org/wiki/Jobs_(film)]",53300000,12900000,13750000,1.065891473,2
Mary-Louise Parker,"[https://en.wikipedia.org/wiki/R.I.P.D., https://en.wikipedia.org/wiki/RED_(film), https://en.wikipedia.org/wiki/RED_2_(film), https://en.wikipedia.org/wiki/Red_(2010_film), https://en.wikipedia.org/wiki/Red_Dragon_(film), https://en.wikipedia.org/wiki/Solitary_Man_(film), https://en.wikipedia.org/wiki/The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford, https://en.wikipedia.org/wiki/The_Spiderwick_Chronicles_(film)]",1016264449,516400000,-8267775.5,-0.01601041,8
Whoopi Goldberg,"[https://en.wikipedia.org/wiki/A_Little_Bit_of_Heaven_(2011_film), https://en.wikipedia.org/wiki/Everyone%27s_Hero, https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/Kingdom_Come_(2001_film), https://en.wikipedia.org/wiki/Monkeybone, https://en.wikipedia.org/wiki/Racing_Stripes, https://en.wikipedia.org/wiki/Rat_Race_(film), https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles_(2014_film)]",739892986,318500000,51446493,0.161527451,8
Steve-O,"[https://en.wikipedia.org/wiki/Jackass:_The_Movie, https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two]",335700000,36500000,131350000,3.598630137,3
Fred Ward,"[https://en.wikipedia.org/wiki/30_Minutes_or_Less, https://en.wikipedia.org/wiki/Corky_Romano, https://en.wikipedia.org/wiki/Management_(film), https://en.wikipedia.org/wiki/Road_Trip_(film), https://en.wikipedia.org/wiki/Summer_Catch, https://en.wikipedia.org/wiki/Sweet_Home_Alabama_(film)]",384500000,119000000,73250000,0.615546218,6
Marisol Nichols,[https://en.wikipedia.org/wiki/Felon_(film)],0,0,0,,1
Emily Watson,"[https://en.wikipedia.org/wiki/Cold_Souls, https://en.wikipedia.org/wiki/Equilibrium_(film), https://en.wikipedia.org/wiki/Everest_(2015_film), https://en.wikipedia.org/wiki/Fireflies_in_the_Garden, https://en.wikipedia.org/wiki/Gosford_Park, https://en.wikipedia.org/wiki/Little_Boy_(film), https://en.wikipedia.org/wiki/Miss_Potter, https://en.wikipedia.org/wiki/Punch-Drunk_Love, https://en.wikipedia.org/wiki/Red_Dragon_(film), https://en.wikipedia.org/wiki/The_Book_Thief_(film), https://en.wikipedia.org/wiki/The_Water_Horse:_Legend_of_the_Deep]",766171402,314800000,68285701,0.216917729,11
Kyle Stanger,[https://en.wikipedia.org/wiki/Pooh%27s_Heffalump_Movie],52900000,20000000,6450000,0.3225,1
Leonard Roberts,[https://en.wikipedia.org/wiki/Drumline_(film)],57600000,20000000,8800000,0.44,1
Bernardo Ruiz Juarez,[https://en.wikipedia.org/wiki/Apocalypto],120700000,40000000,20350000,0.50875,1
Scott Baio,[https://en.wikipedia.org/wiki/SuperBabies:_Baby_Geniuses_2],9400000,20000000,-15300000,-0.765,1
Sebastian RochÃ©,[https://en.wikipedia.org/wiki/Happy_Tears_(film)],0,0,0,,1
Woody Harrelson,"[https://en.wikipedia.org/wiki/2012_(film), https://en.wikipedia.org/wiki/A_Prairie_Home_Companion_(film), https://en.wikipedia.org/wiki/A_Scanner_Darkly_(film), https://en.wikipedia.org/wiki/After_the_Sunset, https://en.wikipedia.org/wiki/Anger_Management_(film), https://en.wikipedia.org/wiki/Free_Birds, https://en.wikipedia.org/wiki/Friends_with_Benefits_(film), https://en.wikipedia.org/wiki/Management_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/Out_of_the_Furnace, https://en.wikipedia.org/wiki/Rampart_(film), https://en.wikipedia.org/wiki/Semi-Pro, https://en.wikipedia.org/wiki/Seven_Pounds, https://en.wikipedia.org/wiki/She_Hate_Me, https://en.wikipedia.org/wiki/The_Hunger_Games:_Catching_Fire, https://en.wikipedia.org/wiki/The_Hunger_Games:_Mockingjay_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/The_Hunger_Games_(film), https://en.wikipedia.org/wiki/The_Messenger_(2009_film), https://en.wikipedia.org/wiki/The_Prize_Winner_of_Defiance,_Ohio, https://en.wikipedia.org/wiki/Triple_9, https://en.wikipedia.org/wiki/Zombieland]",4679033568,1141800000,1197716784,1.048972486,22
Hayley Chase,[https://en.wikipedia.org/wiki/Proud_American],0,0,0,,1
Ginuwine,[https://en.wikipedia.org/wiki/Juwanna_Mann],0,0,0,,1
James McCaffrey,[https://en.wikipedia.org/wiki/Feel_the_Noise],0,0,0,,1
Mimi Rogers,"[https://en.wikipedia.org/wiki/For_a_Good_Time,_Call..., https://en.wikipedia.org/wiki/The_Wedding_Ringer]",81051749,24300000,16225874.5,0.667731461,2
Jean Arthur,[https://en.wikipedia.org/wiki/Mr._Deeds_Goes_to_Town],1000000,845710,-345710,-0.408780788,1
Dexter Fletcher,[https://en.wikipedia.org/wiki/Below_(film)],0,0,0,,1
Grace Lynn Kung,[https://en.wikipedia.org/wiki/P2_(film)],7700000,3500000,350000,0.1,1
Jon Bernthal,"[https://en.wikipedia.org/wiki/Day_Zero, https://en.wikipedia.org/wiki/Fury_(2014_film), https://en.wikipedia.org/wiki/Grudge_Match_(film), https://en.wikipedia.org/wiki/Me_and_Earl_and_the_Dying_Girl_(film), https://en.wikipedia.org/wiki/Snitch_(film), https://en.wikipedia.org/wiki/The_Accountant_(2016_film), https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film), https://en.wikipedia.org/wiki/World_Trade_Center_(film)]",1033300000,340000000,176650000,0.519558824,8
Michael Gambon,"[https://en.wikipedia.org/wiki/Gosford_Park, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film), https://en.wikipedia.org/wiki/Open_Range_(2003_film), https://en.wikipedia.org/wiki/The_Life_Aquatic_with_Steve_Zissou, https://en.wikipedia.org/wiki/The_Omen_(2006_film)]",7140900000,1546800000,2023650000,1.308281614,11
Mark Feuerstein,"[https://en.wikipedia.org/wiki/Knucklehead_(film), https://en.wikipedia.org/wiki/Woman_on_Top]",10200000,8000000,-2900000,-0.3625,2
David Eigenberg,[https://en.wikipedia.org/wiki/Robosapien:_Rebooted],0,0,0,,1
Noah Taylor,"[https://en.wikipedia.org/wiki/Almost_Famous, https://en.wikipedia.org/wiki/Charlie_and_the_Chocolate_Factory_(film), https://en.wikipedia.org/wiki/Lara_Croft:_Tomb_Raider, https://en.wikipedia.org/wiki/Lara_Croft_Tomb_Raider:_The_Cradle_of_Life, https://en.wikipedia.org/wiki/Vanilla_Sky]",1157000000,488000000,90500000,0.18545082,5
Mike Judge,"[https://en.wikipedia.org/wiki/Spy_Kids, https://en.wikipedia.org/wiki/Spy_Kids_2:_The_Island_of_Lost_Dreams, https://en.wikipedia.org/wiki/Spy_Kids_3-D:_Game_Over]",464600000,111000000,121300000,1.092792793,3
Will Sasso,[https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film)],54800000,30000000,-2600000,-0.086666667,1
Nia Vardalos,"[https://en.wikipedia.org/wiki/Connie_and_Carla, https://en.wikipedia.org/wiki/For_a_Good_Time,_Call..., https://en.wikipedia.org/wiki/I_Hate_Valentine%27s_Day, https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding, https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2, https://en.wikipedia.org/wiki/My_Life_in_Ruins]",494162392,71300000,175781196,2.465374418,6
Peter Krause,"[https://en.wikipedia.org/wiki/Beastly_(film), https://en.wikipedia.org/wiki/We_Don%27t_Live_Here_Anymore]",45037545,20000000,2518772.5,0.125938625,2
Bill Hader,"[https://en.wikipedia.org/wiki/Adventureland_(film), https://en.wikipedia.org/wiki/Angry_Birds_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_2, https://en.wikipedia.org/wiki/Hot_Rod_(film), https://en.wikipedia.org/wiki/Inside_Out_(2015_film), https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Superbad_(film), https://en.wikipedia.org/wiki/The_BFG_(2016_film), https://en.wikipedia.org/wiki/The_Skeleton_Twins, https://en.wikipedia.org/wiki/Trainwreck_(film), https://en.wikipedia.org/wiki/Tropic_Thunder]",2542034401,789770000,481247200.5,0.609351078,12
Demi Moore,"[https://en.wikipedia.org/wiki/About_Last_Night_(1986_film), https://en.wikipedia.org/wiki/Charlie%27s_Angels:_Full_Throttle, https://en.wikipedia.org/wiki/Happy_Tears_(film), https://en.wikipedia.org/wiki/Margin_Call_(film), https://en.wikipedia.org/wiki/Mr._Brooks, https://en.wikipedia.org/wiki/Passion_of_Mind, https://en.wikipedia.org/wiki/The_Joneses]",334492000,165500000,1746000,0.010549849,7
Ben Mendelsohn,"[https://en.wikipedia.org/wiki/Exodus:_Gods_and_Kings, https://en.wikipedia.org/wiki/Killer_Elite_(film), https://en.wikipedia.org/wiki/Knowing_(film), https://en.wikipedia.org/wiki/Lost_River_(film), https://en.wikipedia.org/wiki/Rogue_One, https://en.wikipedia.org/wiki/The_Place_Beyond_the_Pines, https://en.wikipedia.org/wiki/Trespass_(2011_film)]",1624000000,510000000,302000000,0.592156863,7
Tempestt Bledsoe,[https://en.wikipedia.org/wiki/ParaNorman],107100000,60000000,-6450000,-0.1075,1
Jacob Latimore,[https://en.wikipedia.org/wiki/Black_Nativity_(film)],7454185,17500000,-13772907.5,-0.787023286,1
Michael K. Williams,"[https://en.wikipedia.org/wiki/The_Purge:_Anarchy, https://en.wikipedia.org/wiki/When_the_Bough_Breaks_(2016_film), https://en.wikipedia.org/wiki/Wonderful_World_(2009_film)]",142600000,19000000,52300000,2.752631579,3
Deborah Kara Unger,"[https://en.wikipedia.org/wiki/88_Minutes, https://en.wikipedia.org/wiki/A_Dark_Truth, https://en.wikipedia.org/wiki/Silent_Hill:_Revelation_3D, https://en.wikipedia.org/wiki/Silent_Hill_(film), https://en.wikipedia.org/wiki/The_Way_(film), https://en.wikipedia.org/wiki/White_Noise_(film)]",273593385,110000000,26796692.5,0.243606295,6
Mitch Pileggi,[https://en.wikipedia.org/wiki/The_X-Files:_I_Want_to_Believe],68400000,30000000,4200000,0.14,1
