director_name,movies,revenues,costs,gross_profit,return,count
Mark Tonderai,[https://en.wikipedia.org/wiki/House_at_the_End_of_the_Street],44103982,6900000,15151991,2.195940725,1
Peter MacDonald,[https://en.wikipedia.org/wiki/Rambo_III],189000000,58000000,36500000,0.629310345,1
Russell Mulcahy,"[https://en.wikipedia.org/wiki/Resident_Evil:_Extinction, https://en.wikipedia.org/wiki/Resident_Evil:_Extinction]",295400000,90000000,57700000,0.641111111,2
Kimberly Peirce,"[https://en.wikipedia.org/wiki/Stop-Loss_(film), https://en.wikipedia.org/wiki/Carrie_(2013_film)]",96207130,55000000,-6896435,-0.125389727,2
Melville Shavelson,"[https://en.wikipedia.org/wiki/Yours,_Mine_and_Ours_(1968_film)]",25912624,2500000,10456312,4.1825248,1
Steve Rash,"[https://en.wikipedia.org/wiki/Held_Up, https://en.wikipedia.org/wiki/Crooked_Arrows]",6538172,21000000,-17730914,-0.844329238,2
Leo Gabriadze,[https://en.wikipedia.org/wiki/Unfriended],64100000,1000000,31050000,31.05,1
David Ayer,"[https://en.wikipedia.org/wiki/Harsh_Times, https://en.wikipedia.org/wiki/Street_Kings, https://en.wikipedia.org/wiki/End_of_Watch, https://en.wikipedia.org/wiki/Sabotage_(2014_film), https://en.wikipedia.org/wiki/Fury_(2014_film), https://en.wikipedia.org/wiki/Suicide_Squad_(film)]",1104067038,307000000,245033519,0.798154785,6
Tom Hanks,[https://en.wikipedia.org/wiki/Larry_Crowne],72000000,30000000,6000000,0.2,1
Steven Antin,[https://en.wikipedia.org/wiki/Burlesque_(2010_musical_film)],89700000,55000000,-10150000,-0.184545455,1
Alan Parker,"[https://en.wikipedia.org/wiki/The_Life_of_David_Gale, https://en.wikipedia.org/wiki/Fame_(1980_film)]",60155598,46500000,-16422201,-0.353165613,2
Don Coscarelli,"[https://en.wikipedia.org/wiki/Bubba_Ho-tep, https://en.wikipedia.org/wiki/John_Dies_at_the_End_(film)]",1341951,2000000,-1329024.5,-0.66451225,2
Terry George,"[https://en.wikipedia.org/wiki/Hotel_Rwanda, https://en.wikipedia.org/wiki/Reservation_Road]",33900000,17500000,-550000,-0.031428571,2
Tod Williams,"[https://en.wikipedia.org/wiki/The_Door_in_the_Floor, https://en.wikipedia.org/wiki/Paranormal_Activity_2, https://en.wikipedia.org/wiki/Paranormal_Activity_2]",361715067,13500000,167357533.5,12.39685433,3
Mark Romanek,"[https://en.wikipedia.org/wiki/One_Hour_Photo, https://en.wikipedia.org/wiki/Never_Let_Me_Go_(2010_film)]",61700000,27000000,3850000,0.142592593,2
The Brothers Strause,"[https://en.wikipedia.org/wiki/Aliens_vs._Predator:_Requiem, https://en.wikipedia.org/wiki/Skyline_(film)]",207593371,50000000,53796685.5,1.07593371,2
"Anthony RussoJoe Russo","[https://en.wikipedia.org/wiki/You,_Me_and_Dupree, https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier, https://en.wikipedia.org/wiki/Captain_America:_Civil_War, https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier]",2712000000,644000000,712000000,1.105590062,4
Michael Cristofer,[https://en.wikipedia.org/wiki/Original_Sin_(2001_film)],36400000,42000000,-23800000,-0.566666667,1
"Chris SandersDean DeBlois","[https://en.wikipedia.org/wiki/Lilo_%26_Stitch, https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film), https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film)]",1262900000,410000000,221450000,0.540121951,3
Alexandre Moors,[https://en.wikipedia.org/wiki/Blue_Caprice],0,0,0,,1
Ron Shelton,"[https://en.wikipedia.org/wiki/Dark_Blue_(film), https://en.wikipedia.org/wiki/Dark_Blue_(film), https://en.wikipedia.org/wiki/Hollywood_Homicide]",75443261,105000000,-67278369.5,-0.640746376,3
Leslie Small,"[https://en.wikipedia.org/wiki/Hair_Show, https://en.wikipedia.org/wiki/Kevin_Hart:_Let_Me_Explain]",32300000,2500000,13650000,5.46,2
Stephen Chbosky,[https://en.wikipedia.org/wiki/The_Perks_of_Being_a_Wallflower_(film)],33400000,13000000,3700000,0.284615385,1
Rod Lurie,"[https://en.wikipedia.org/wiki/The_Contender_(2000_film), https://en.wikipedia.org/wiki/The_Last_Castle, https://en.wikipedia.org/wiki/Resurrecting_the_Champ, https://en.wikipedia.org/wiki/Nothing_but_the_Truth_(2008_American_film), https://en.wikipedia.org/wiki/Straw_Dogs_(2011_film)]",64814070,141500000,-109092965,-0.770975018,5
Marilyn Argrelo,[https://en.wikipedia.org/wiki/Mad_Hot_Ballroom],9400000,500000,4200000,8.4,1
Gina Prince-Bythewood,"[https://en.wikipedia.org/wiki/Love_%26_Basketball, https://en.wikipedia.org/wiki/The_Secret_Life_of_Bees_(film), https://en.wikipedia.org/wiki/Beyond_the_Lights]",82275440,38000000,3137720,0.082571579,3
Gore Verbinski,"[https://en.wikipedia.org/wiki/The_Mexican, https://en.wikipedia.org/wiki/The_Ring_(2002_film), https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl, https://en.wikipedia.org/wiki/The_Ring_(2002_film), https://en.wikipedia.org/wiki/The_Weather_Man, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End, https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/The_Lone_Ranger_(2013_film)]",6539000000,1865000000,1404500000,0.75308311,12
"Eric BressJ. Mackye Gruber",[https://en.wikipedia.org/wiki/The_Butterfly_Effect],96100000,13000000,35050000,2.696153846,1
Mark Neveldine,[https://en.wikipedia.org/wiki/The_Vatican_Tapes],13500000,13000000,-6250000,-0.480769231,1
Gregory Dark,[https://en.wikipedia.org/wiki/See_No_Evil_(2006_film)],18600000,8000000,1300000,0.1625,1
Jennifer Yuh Nelson,"[https://en.wikipedia.org/wiki/Kung_Fu_Panda_2, https://en.wikipedia.org/wiki/Kung_Fu_Panda_2]",1331400000,300000000,365700000,1.219,2
Stephen Herek,"[https://en.wikipedia.org/wiki/101_Dalmatians_(1996_film), https://en.wikipedia.org/wiki/Rock_Star_(2001_film), https://en.wikipedia.org/wiki/Life_or_Something_Like_It, https://en.wikipedia.org/wiki/Man_of_the_House_(2005_film), https://en.wikipedia.org/wiki/The_Chaperone_(film)]",378364695,196000000,-6817652.5,-0.034783941,5
Jaume BalaguerÃ_,[https://en.wikipedia.org/wiki/Darkness_(2002_film)],34409206,10600000,6604603,0.623075755,1
James Marsh,[https://en.wikipedia.org/wiki/Man_on_Wire],0,0,0,,1
Mike Nawrocki,[https://en.wikipedia.org/wiki/The_Pirates_Who_Don%27t_Do_Anything:_A_VeggieTales_Movie],13200000,15000000,-8400000,-0.56,1
Eric Heisserer,[https://en.wikipedia.org/wiki/Hours_(2013_film)],783997,4000000,-3608001.5,-0.902000375,1
Anthony Minghella,"[https://en.wikipedia.org/wiki/Cold_Mountain_(film), https://en.wikipedia.org/wiki/Breaking_and_Entering_(film)]",173000000,79000000,7500000,0.094936709,2
Ross Katz,"[https://en.wikipedia.org/wiki/Adult_Beginners, https://en.wikipedia.org/wiki/The_Choice_(2016_film)]",23420878,10000000,1710439,0.1710439,2
"Aaron SeltzerJason Friedberg (uncredited)",[https://en.wikipedia.org/wiki/Date_Movie],84800000,20000000,22400000,1.12,1
Philippe Falardeau,[https://en.wikipedia.org/wiki/The_Good_Lie],0,0,0,,1
Brian A. Miller,[https://en.wikipedia.org/wiki/Officer_Down],0,0,0,,1
Russell Holt,[https://en.wikipedia.org/wiki/The_Work_and_the_Glory_(film)],3347647,7500000,-5826176.5,-0.776823533,1
Jordan Vogt-Roberts,[https://en.wikipedia.org/wiki/The_Kings_of_Summer],0,0,0,,1
Michael Cuesta,[https://en.wikipedia.org/wiki/L.I.E.],1667192,700000,133596,0.190851429,1
"Chris BuckJennifer Lee",[https://en.wikipedia.org/wiki/Frozen_(2013_film)],1276000000,150000000,488000000,3.253333333,1
Rowan Woods,"[https://en.wikipedia.org/wiki/Fragments_(film), https://en.wikipedia.org/wiki/Winged_Creatures_(film)]",0,0,0,,2
Reginald Hudlin,[https://en.wikipedia.org/wiki/Serving_Sara],20146150,29000000,-18926925,-0.652652586,1
Demian Lichtenstein,[https://en.wikipedia.org/wiki/3000_Miles_to_Graceland],18700000,62000000,-52650000,-0.849193548,1
Nora Ephron,"[https://en.wikipedia.org/wiki/Lucky_Numbers, https://en.wikipedia.org/wiki/Bewitched_(2005_film), https://en.wikipedia.org/wiki/Julie_%26_Julia]",271790222,188000000,-52104889,-0.277153665,3
Eric Steel,[https://en.wikipedia.org/wiki/The_Bridge_(2006_documentary_film)],205724,25000,77862,3.11448,1
Jeff Nathanson,[https://en.wikipedia.org/wiki/The_Last_Shot],464000,8000000,-7768000,-0.971,1
Neil LaBute,"[https://en.wikipedia.org/wiki/Nurse_Betty, https://en.wikipedia.org/wiki/Possession_(2002_film), https://en.wikipedia.org/wiki/The_Wicker_Man_(2006_film), https://en.wikipedia.org/wiki/Lakeview_Terrace, https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/Some_Velvet_Morning_(film)]",176769535,141000000,-52615232.5,-0.373157677,6
Gil Kenan,"[https://en.wikipedia.org/wiki/Monster_House_(film), https://en.wikipedia.org/wiki/City_of_Ember, https://en.wikipedia.org/wiki/Poltergeist_(2015_film)]",253500000,165000000,-38250000,-0.231818182,3
John Herzfeld,[https://en.wikipedia.org/wiki/15_Minutes],56300000,42000000,-13850000,-0.329761905,1
Nicholaus Goossen,[https://en.wikipedia.org/wiki/Grandma%27s_Boy_(2006_film)],6600000,5000000,-1700000,-0.34,1
Pat O'Connor,[https://en.wikipedia.org/wiki/Sweet_November_(2001_film)],65754228,40000000,-7122886,-0.17807215,1
Bruce A. Evans,[https://en.wikipedia.org/wiki/Mr._Brooks],48100000,20000000,4050000,0.2025,1
Josh Trank,[https://en.wikipedia.org/wiki/Chronicle_(film)],126600000,12000000,51300000,4.275,1
John Wells,"[https://en.wikipedia.org/wiki/The_Company_Men, https://en.wikipedia.org/wiki/August:_Osage_County_(film)]",79100000,52000000,-12450000,-0.239423077,2
Robert Zemeckis,"[https://en.wikipedia.org/wiki/Cast_Away, https://en.wikipedia.org/wiki/What_Lies_Beneath, https://en.wikipedia.org/wiki/The_Polar_Express_(film), https://en.wikipedia.org/wiki/Beowulf_(2007_film), https://en.wikipedia.org/wiki/A_Christmas_Carol_(2009_film), https://en.wikipedia.org/wiki/Flight_(2012_film)]",1714300000,711000000,146150000,0.205555556,6
Nate Parker,[https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film)],16800000,8500000,-100000,-0.011764706,1
Alfred Hitchcock,[https://en.wikipedia.org/wiki/Rear_Window],36800000,1000000,17400000,17.4,1
Ron Fricke,"[https://en.wikipedia.org/wiki/Samsara_(2011_film), https://en.wikipedia.org/wiki/Baraka_(film)]",4533709,6000000,-3733145.5,-0.622190917,2
Delmer Daves,[https://en.wikipedia.org/wiki/3:10_to_Yuma_(1957_film)],0,0,0,,1
Diane Keaton,[https://en.wikipedia.org/wiki/Hanging_Up],51880044,40000000,-14059978,-0.35149945,1
Rich Christiano,[https://en.wikipedia.org/wiki/Time_Changer],1500711,855000,-104644.5,-0.122391228,1
Matthew Vaughn,"[https://en.wikipedia.org/wiki/Stardust_(2007_film), https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/Kingsman:_The_Secret_Service]",1803200000,640000000,261600000,0.40875,7
Dan Trachtenberg,[https://en.wikipedia.org/wiki/10_Cloverfield_Lane],110200000,15000000,40100000,2.673333333,1
Tommy O'Haver,"[https://en.wikipedia.org/wiki/Get_Over_It_(film), https://en.wikipedia.org/wiki/Ella_Enchanted_(film)]",47300000,53000000,-29350000,-0.553773585,2
Jim Jarmusch,"[https://en.wikipedia.org/wiki/Coffee_and_Cigarettes, https://en.wikipedia.org/wiki/Broken_Flowers, https://en.wikipedia.org/wiki/The_Limits_of_Control]",46720491,10000000,13360245.5,1.33602455,3
Marcel Langenegger,[https://en.wikipedia.org/wiki/Deception_(2008_film)],17741298,25000000,-16129351,-0.64517404,1
Rob Hardy,[https://en.wikipedia.org/wiki/The_Gospel_(film)],15778152,4000000,3889076,0.972269,1
Scott Waugh,[https://en.wikipedia.org/wiki/Need_for_Speed_(film)],203300000,65000000,36650000,0.563846154,1
Seth Kearsley,[https://en.wikipedia.org/wiki/Eight_Crazy_Nights],23800000,34000000,-22100000,-0.65,1
James L. Brooks,"[https://en.wikipedia.org/wiki/Spanglish_(film), https://en.wikipedia.org/wiki/How_Do_You_Know_(film)]",103700000,200000000,-148150000,-0.74075,2
Michael Almereyda,[https://en.wikipedia.org/wiki/Hamlet_(2000_film)],0,0,0,,1
"Stephen J. AndersonDon Hall",[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000,30000000,-4950000,-0.165,1
McG,"[https://en.wikipedia.org/wiki/Charlie%27s_Angels_(film), https://en.wikipedia.org/wiki/Charlie%27s_Angels:_Full_Throttle, https://en.wikipedia.org/wiki/Charlie%27s_Angels_(film), https://en.wikipedia.org/wiki/We_Are_Marshall, https://en.wikipedia.org/wiki/Terminator_Salvation, https://en.wikipedia.org/wiki/This_Means_War_(film), https://en.wikipedia.org/wiki/3_Days_to_Kill, https://en.wikipedia.org/wiki/Terminator_Salvation]",1782700000,858000000,33350000,0.038869464,8
Alister Grierson,[https://en.wikipedia.org/wiki/Sanctum_(film)],108600000,30000000,24300000,0.81,1
Mark Schmidt,[https://en.wikipedia.org/wiki/Walking_with_the_Enemy],0,0,0,,1
Bryan Buckley,[https://en.wikipedia.org/wiki/The_Bronze_(film)],615816,3500000,-3192092,-0.912026286,1
Olivier Megaton,"[https://en.wikipedia.org/wiki/Colombiana_(film), https://en.wikipedia.org/wiki/Taken_2, https://en.wikipedia.org/wiki/Taken_3]",763500000,128000000,253750000,1.982421875,3
Jesse Vaughan,[https://en.wikipedia.org/wiki/Juwanna_Mann],0,0,0,,1
Peter Winther,[https://en.wikipedia.org/wiki/The_Wicked_(2013_film)],2345675,1200000,-27162.5,-0.022635417,1
M. Night Shyamalan,"[https://en.wikipedia.org/wiki/Unbreakable_(film), https://en.wikipedia.org/wiki/Signs_(film), https://en.wikipedia.org/wiki/The_Village_(2004_film), https://en.wikipedia.org/wiki/Lady_in_the_Water, https://en.wikipedia.org/wiki/The_Happening_(2008_film), https://en.wikipedia.org/wiki/The_Last_Airbender, https://en.wikipedia.org/wiki/After_Earth]",1712700000,605000000,251350000,0.415454545,7
"Mark DuplassJay Duplass",[https://en.wikipedia.org/wiki/The_Do-Deca-Pentathlon],0,0,0,,1
The Wachowski Brothers,"[https://en.wikipedia.org/wiki/The_Matrix_Reloaded, https://en.wikipedia.org/wiki/The_Matrix, https://en.wikipedia.org/wiki/The_Matrix_Revolutions, https://en.wikipedia.org/wiki/The_Matrix_Reloaded]",2375000000,427000000,760500000,1.781030445,4
Peter Segal,"[https://en.wikipedia.org/wiki/Nutty_Professor_II:_The_Klumps, https://en.wikipedia.org/wiki/Anger_Management_(film), https://en.wikipedia.org/wiki/50_First_Dates, https://en.wikipedia.org/wiki/The_Longest_Yard_(2005_film), https://en.wikipedia.org/wiki/Get_Smart_(film), https://en.wikipedia.org/wiki/Grudge_Match_(film)]",1024400000,436000000,76200000,0.174770642,6
Debra Granik,[https://en.wikipedia.org/wiki/Winter%27s_Bone],16100000,2000000,6050000,3.025,1
Geoffrey Sax,"[https://en.wikipedia.org/wiki/White_Noise_(film), https://en.wikipedia.org/wiki/Stormbreaker_(film), https://en.wikipedia.org/wiki/White_Noise_(film)]",202900000,60000000,41450000,0.690833333,3
The Malloys,[https://en.wikipedia.org/wiki/Out_Cold_(2001_film)],14800000,24000000,-16600000,-0.691666667,1
John Krokidas,[https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film)],0,0,0,,1
Adam McKay,"[https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy, https://en.wikipedia.org/wiki/Talladega_Nights:_The_Ballad_of_Ricky_Bobby, https://en.wikipedia.org/wiki/Step_Brothers_(film), https://en.wikipedia.org/wiki/The_Other_Guys, https://en.wikipedia.org/wiki/Anchorman_2:_The_Legend_Continues, https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy]",816300000,339500000,68650000,0.202209131,6
Nicholas Stoller,"[https://en.wikipedia.org/wiki/Forgetting_Sarah_Marshall, https://en.wikipedia.org/wiki/Get_Him_to_the_Greek, https://en.wikipedia.org/wiki/The_Five-Year_Engagement, https://en.wikipedia.org/wiki/Neighbors_(2014_film), https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising, https://en.wikipedia.org/wiki/Neighbors_(2014_film)]",899800000,171000000,278900000,1.630994152,6
Ronald F. Maxwell,[https://en.wikipedia.org/wiki/Gods_and_Generals_(film)],12800000,56000000,-49600000,-0.885714286,1
Danny Leiner,"[https://en.wikipedia.org/wiki/Dude,_Where%27s_My_Car%3F, https://en.wikipedia.org/wiki/Harold_%26_Kumar_Go_to_White_Castle, https://en.wikipedia.org/wiki/Harold_%26_Kumar_Go_to_White_Castle]",121000000,31000000,29500000,0.951612903,3
Ryuhei Kitamura,"[https://en.wikipedia.org/wiki/Godzilla:_Final_Wars, https://en.wikipedia.org/wiki/The_Midnight_Meat_Train, https://en.wikipedia.org/wiki/No_One_Lives]",12074918,22400000,-16362541,-0.73047058,3
"Banjong PisanthanakunParkpoom Wongpoom",[https://en.wikipedia.org/wiki/Shutter_(2004_film)],0,0,0,,1
John Schultz[1],[https://en.wikipedia.org/wiki/Judy_Moody_and_the_Not_Bummer_Summer],17000000,20000000,-11500000,-0.575,1
"Matt MaiellaroDave Willis",[https://en.wikipedia.org/wiki/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters],5500000,750000,2000000,2.666666667,1
Ronny Yu,"[https://en.wikipedia.org/wiki/Freddy_vs._Jason, https://en.wikipedia.org/wiki/Bride_of_Chucky, https://en.wikipedia.org/wiki/Freddy_vs._Jason]",280500000,85000000,55250000,0.65,3
John Lee Hancock,"[https://en.wikipedia.org/wiki/The_Rookie_(2002_film), https://en.wikipedia.org/wiki/The_Alamo_(2004_film), https://en.wikipedia.org/wiki/The_Blind_Side_(film), https://en.wikipedia.org/wiki/Saving_Mr._Banks, https://en.wikipedia.org/wiki/The_Founder_(film)]",754300000,218000000,159150000,0.730045872,5
Kevin Rodney Sullivan,"[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Guess_Who_(film), https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business]",299800000,125000000,24900000,0.1992,4
James Isaac,"[https://en.wikipedia.org/wiki/Jason_X, https://en.wikipedia.org/wiki/Jason_X]",34000000,22000000,-5000000,-0.227272727,2
Takashi Miike,[https://en.wikipedia.org/wiki/One_Missed_Call_(2004_film)],16234612,1700000,6417306,3.774885882,1
Chris Wedge,"[https://en.wikipedia.org/wiki/Ice_Age_(2002_film), https://en.wikipedia.org/wiki/Robots_(2005_film), https://en.wikipedia.org/wiki/Ice_Age_(2002_film), https://en.wikipedia.org/wiki/Epic_(2013_film)]",1295700000,286000000,361850000,1.26520979,4
Dennis Lee,[https://en.wikipedia.org/wiki/Fireflies_in_the_Garden],3393161,8000000,-6303419.5,-0.787927438,1
Charles Russell,[https://en.wikipedia.org/wiki/The_Mask_(film)],351600000,23000000,152800000,6.643478261,1
Louis Leterrier,"[https://en.wikipedia.org/wiki/Transporter_2, https://en.wikipedia.org/wiki/The_Incredible_Hulk_(film), https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Grimsby_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film)]",2063600000,617000000,414800000,0.672285251,7
Joe Berlinger,[https://en.wikipedia.org/wiki/Book_of_Shadows:_Blair_Witch_2],47700000,15000000,8850000,0.59,1
Pete Travis,[https://en.wikipedia.org/wiki/Vantage_Point_(film)],151100000,40000000,35550000,0.88875,1
MiloÅ¡ Forman,[https://en.wikipedia.org/wiki/Goya%27s_Ghosts],0,0,0,,1
Sylvain White,"[https://en.wikipedia.org/wiki/Stomp_the_Yard, https://en.wikipedia.org/wiki/The_Losers_(film)]",104911123,38000000,14455561.5,0.380409513,2
Rawson Marshall Thurber,"[https://en.wikipedia.org/wiki/DodgeBall:_A_True_Underdog_Story, https://en.wikipedia.org/wiki/We%27re_the_Millers, https://en.wikipedia.org/wiki/Central_Intelligence]",654700000,107000000,220350000,2.059345794,3
Diane English,[https://en.wikipedia.org/wiki/The_Women_(2008_film)],50000000,16000000,9000000,0.5625,1
Timothy BjÃ¶rklund,[https://en.wikipedia.org/wiki/Teacher%27s_Pet_(2004_film)],6500000,10000000,-6750000,-0.675,1
