0,director_name,movies,revenues,costs,gross_profit,return,count
Craig Johnson,Craig Johnson,[https://en.wikipedia.org/wiki/The_Skeleton_Twins],5700000.0,1000000.0,1850000.0,1.85,1
Mike Cahill,Mike Cahill,"[https://en.wikipedia.org/wiki/Another_Earth, https://en.wikipedia.org/wiki/I_Origins]",2275591.0,1100000.0,37795.5,0.0343595454545,2
Joby Harold,Joby Harold,[https://en.wikipedia.org/wiki/Awake_(film)],32700000.0,8600000.0,7750000.0,0.901162790698,1
Patricia Rozema,Patricia Rozema,[https://en.wikipedia.org/wiki/Kit_Kittredge:_An_American_Girl],17657973.0,10000000.0,-1171013.5,-0.11710135,1
Jeff Broadstreet,Jeff Broadstreet,[https://en.wikipedia.org/wiki/Night_of_the_Living_Dead_3D],1553837.0,750000.0,26918.5,0.0358913333333,1
Mark Helfrich,Mark Helfrich,[https://en.wikipedia.org/wiki/Good_Luck_Chuck],59200000.0,25000000.0,4600000.0,0.184,1
Jason Moore,Jason Moore,[https://en.wikipedia.org/wiki/Pitch_Perfect],115400000.0,17000000.0,40700000.0,2.39411764706,1
David LaChapelle,David LaChapelle,[https://en.wikipedia.org/wiki/Rize_(film)],0.0,0.0,0.0,,1
Peter Chelsom[1],Peter Chelsom[1],[https://en.wikipedia.org/wiki/Hannah_Montana:_The_Movie],155500000.0,30000000.0,47750000.0,1.59166666667,1
Blair Hayes,Blair Hayes,[https://en.wikipedia.org/wiki/Bubble_Boy_(film)],5000000.0,13000000.0,-10500000.0,-0.807692307692,1
David Lowery,David Lowery,"[https://en.wikipedia.org/wiki/Ain%27t_Them_Bodies_Saints, https://en.wikipedia.org/wiki/Pete%27s_Dragon_(2016_film)]",144700000.0,69000000.0,3350000.0,0.0485507246377,2
Courteney Cox,Courteney Cox,[https://en.wikipedia.org/wiki/Just_Before_I_Go],0.0,0.0,0.0,,1
John Whitesell,John Whitesell,"[https://en.wikipedia.org/wiki/See_Spot_Run, https://en.wikipedia.org/wiki/Malibu%27s_Most_Wanted, https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Deck_the_Halls_(2006_film), https://en.wikipedia.org/wiki/Big_Mommas:_Like_Father,_Like_Son, https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Thunderstruck_(2012_film)]",484980026.0,194000000.0,48490013.0,0.249948520619,7
Sean Penn,Sean Penn,"[https://en.wikipedia.org/wiki/The_Pledge_(film), https://en.wikipedia.org/wiki/Into_the_Wild_(film)]",85700000.0,50000000.0,-7150000.0,-0.143,2
David Fincher,David Fincher,"[https://en.wikipedia.org/wiki/Panic_Room_(film), https://en.wikipedia.org/wiki/Zodiac_(film), https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film), https://en.wikipedia.org/wiki/The_Social_Network, https://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film), https://en.wikipedia.org/wiki/Gone_Girl_(film)]",1441900000.0,471000000.0,249950000.0,0.53067940552,6
John Gunn,John Gunn,[https://en.wikipedia.org/wiki/Mercy_Streets],173599.0,600000.0,-513200.5,-0.855334166667,1
Eric Brevig,Eric Brevig,"[https://en.wikipedia.org/wiki/Journey_to_the_Center_of_the_Earth_(2008_Hollywood_film), https://en.wikipedia.org/wiki/Yogi_Bear_(film)]",443600000.0,140000000.0,81800000.0,0.584285714286,2
"Ron Clements
John Musker","Ron Clements
John Musker",[https://en.wikipedia.org/wiki/Treasure_Planet],109600000.0,140000000.0,-85200000.0,-0.608571428571,1
David Dobkin,David Dobkin,"[https://en.wikipedia.org/wiki/Shanghai_Knights, https://en.wikipedia.org/wiki/Wedding_Crashers, https://en.wikipedia.org/wiki/Fred_Claus, https://en.wikipedia.org/wiki/The_Change-Up, https://en.wikipedia.org/wiki/The_Judge_(2014_film)]",631200000.0,292000000.0,23600000.0,0.0808219178082,5
Louie Psihoyos,Louie Psihoyos,[https://en.wikipedia.org/wiki/The_Cove_(film)],0.0,0.0,0.0,,1
Adrian Lyne,Adrian Lyne,[https://en.wikipedia.org/wiki/Unfaithful_(2002_film)],119137784.0,50000000.0,9568892.0,0.19137784,1
Destin Daniel Cretton,Destin Daniel Cretton,[https://en.wikipedia.org/wiki/Short_Term_12],2300000.0,1000000.0,150000.0,0.15,1
"Youssef Delara
Michael D. Olmos","Youssef Delara
Michael D. Olmos",[https://en.wikipedia.org/wiki/Filly_Brown],0.0,0.0,0.0,,1
Uli Edel,Uli Edel,[https://en.wikipedia.org/wiki/The_Little_Vampire_(film)],27965865.0,35000000.0,-21017067.5,-0.600487642857,1
Larry Charles,Larry Charles,"[https://en.wikipedia.org/wiki/Masked_and_Anonymous, https://en.wikipedia.org/wiki/Borat!_Cultural_Learnings_of_America_for_Make_Benefit_Glorious_Nation_of_Kazakhstan, https://en.wikipedia.org/wiki/Religulous, https://en.wikipedia.org/wiki/Br%C3%BCno, https://en.wikipedia.org/wiki/The_Dictator_(2012_film)]",593700000.0,127500000.0,169350000.0,1.32823529412,5
Larry Clark,Larry Clark,[https://en.wikipedia.org/wiki/Bully_(2001_film)],0.0,0.0,0.0,,1
Joshua Goldin,Joshua Goldin,[https://en.wikipedia.org/wiki/Wonderful_World_(2009_film)],0.0,0.0,0.0,,1
Sidney Lumet,Sidney Lumet,"[https://en.wikipedia.org/wiki/Find_Me_Guilty, https://en.wikipedia.org/wiki/Before_the_Devil_Knows_You%27re_Dead]",27600000.0,31000000.0,-17200000.0,-0.554838709677,2
Wolfgang Reitherman,Wolfgang Reitherman,[https://en.wikipedia.org/wiki/The_Jungle_Book_(1967_film)],205800000.0,4000000.0,98900000.0,24.725,1
Bill Condon,Bill Condon,"[https://en.wikipedia.org/wiki/Kinsey_(film), https://en.wikipedia.org/wiki/Dreamgirls_(film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Fifth_Estate_(film)]",1604700000.0,374000000.0,428350000.0,1.14532085561,5
Patty Jenkins,Patty Jenkins,[https://en.wikipedia.org/wiki/Monster_(2003_film)],60400000.0,8000000.0,22200000.0,2.775,1
Susanna White,Susanna White,[https://en.wikipedia.org/wiki/Nanny_McPhee_Returns],93251121.0,35000000.0,11625560.5,0.332158871429,1
Stephen Sommers,Stephen Sommers,"[https://en.wikipedia.org/wiki/The_Mummy_Returns, https://en.wikipedia.org/wiki/The_Mummy_(1999_film), https://en.wikipedia.org/wiki/Van_Helsing_(film), https://en.wikipedia.org/wiki/The_Mummy_Returns, https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra, https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra]",2187200000.0,786000000.0,307600000.0,0.391348600509,6
Richard Day,Richard Day,[https://en.wikipedia.org/wiki/Straight-Jacket],45497.0,1500000.0,-1477251.5,-0.984834333333,1
Thomas Carter,Thomas Carter,"[https://en.wikipedia.org/wiki/Save_the_Last_Dance, https://en.wikipedia.org/wiki/Coach_Carter]",76700000.0,30000000.0,8350000.0,0.278333333333,2
Stuart Baird,Stuart Baird,"[https://en.wikipedia.org/wiki/Star_Trek_Nemesis, https://en.wikipedia.org/wiki/Star_Trek_Nemesis]",134600000.0,120000000.0,-52700000.0,-0.439166666667,2
Stephen Carpenter,Stephen Carpenter,[https://en.wikipedia.org/wiki/Soul_Survivors],4299141.0,17000000.0,-14850429.5,-0.873554676471,1
Richard LaGravenese,Richard LaGravenese,"[https://en.wikipedia.org/wiki/Freedom_Writers, https://en.wikipedia.org/wiki/P.S._I_Love_You_(film), https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/The_Last_5_Years_(film)]",260180766.0,113000000.0,17090383.0,0.151242327434,4
Henry Hobson,Henry Hobson,[https://en.wikipedia.org/wiki/Maggie_(film)],1394052.0,4500000.0,-3802974.0,-0.845105333333,1
Sam Esmail,Sam Esmail,[https://en.wikipedia.org/wiki/Comet_(film)],0.0,0.0,0.0,,1
Jonathan Levine,Jonathan Levine,"[https://en.wikipedia.org/wiki/The_Wackness, https://en.wikipedia.org/wiki/50/50_(2011_film), https://en.wikipedia.org/wiki/Warm_Bodies_(film)]",158100000.0,43000000.0,36050000.0,0.838372093023,3
Fina Torres,Fina Torres,[https://en.wikipedia.org/wiki/Woman_on_Top],10200000.0,8000000.0,-2900000.0,-0.3625,1
Steve Lawrence,Steve Lawrence,[https://en.wikipedia.org/wiki/X_Games_3D:_The_Movie],0.0,0.0,0.0,,1
Vicky Jenson,Vicky Jenson,[https://en.wikipedia.org/wiki/Post_Grad],6414729.0,15000000.0,-11792635.5,-0.7861757,1
"


Clay Kaytis
Fergal Reilly


","


Clay Kaytis
Fergal Reilly


",[https://en.wikipedia.org/wiki/Angry_Birds_(film)],349800000.0,73000000.0,101900000.0,1.39589041096,1
Jeff Nichols,Jeff Nichols,"[https://en.wikipedia.org/wiki/Take_Shelter, https://en.wikipedia.org/wiki/Mud_(2012_film), https://en.wikipedia.org/wiki/Midnight_Special_(film)]",43800000.0,32750000.0,-10850000.0,-0.331297709924,3
Darren Lynn Bousman,Darren Lynn Bousman,"[https://en.wikipedia.org/wiki/Saw_II, https://en.wikipedia.org/wiki/Saw_III, https://en.wikipedia.org/wiki/Saw_II, https://en.wikipedia.org/wiki/Saw_IV, https://en.wikipedia.org/wiki/Saw_III, https://en.wikipedia.org/wiki/Repo!_The_Genetic_Opera, https://en.wikipedia.org/wiki/Saw_IV, https://en.wikipedia.org/wiki/11-11-11_(film)]",903788126.0,56500000.0,395394063.0,6.99812500885,8
Gilles Mimouni,Gilles Mimouni,[https://en.wikipedia.org/wiki/L%27Appartement],1100000.0,4700000.0,-4150000.0,-0.882978723404,1
Mel Damski,Mel Damski,[https://en.wikipedia.org/wiki/Legendary_(film)],200393.0,5000000.0,-4899803.5,-0.9799607,1
José Padilha,José Padilha,[https://en.wikipedia.org/wiki/RoboCop_(2014_film)],242700000.0,100000000.0,21350000.0,0.2135,1
Julie Taymor,Julie Taymor,"[https://en.wikipedia.org/wiki/Frida, https://en.wikipedia.org/wiki/Across_the_Universe_(film), https://en.wikipedia.org/wiki/The_Tempest_(2009_film)]",86046594.0,102800000.0,-59776703.0,-0.581485437743,3
"


Don Paul
Eric ""Bibo"" Bergeron


","


Don Paul
Eric ""Bibo"" Bergeron


",[https://en.wikipedia.org/wiki/The_Road_to_El_Dorado],76400000.0,95000000.0,-56800000.0,-0.597894736842,1
"Carlos Saldanha
Mike Thurmeier (co-director)","Carlos Saldanha
Mike Thurmeier (co-director)","[https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs, https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs]",1772000000.0,180000000.0,706000000.0,3.92222222222,2
Shane Black,Shane Black,"[https://en.wikipedia.org/wiki/Kiss_Kiss_Bang_Bang, https://en.wikipedia.org/wiki/Iron_Man_3, https://en.wikipedia.org/wiki/The_Nice_Guys]",1288100000.0,265000000.0,379050000.0,1.43037735849,3
Masayuki Ochiai,Masayuki Ochiai,[https://en.wikipedia.org/wiki/Shutter_(2008_film)],47879410.0,8000000.0,15939705.0,1.992463125,1
Neil Jordan,Neil Jordan,[https://en.wikipedia.org/wiki/The_Brave_One_(2007_film)],69787663.0,70000000.0,-35106168.5,-0.501516692857,1
Andrew Morahan,Andrew Morahan,[https://en.wikipedia.org/wiki/Highlander_III:_The_Sorcerer],12300000.0,26000000.0,-19850000.0,-0.763461538462,1
Vera Farmiga,Vera Farmiga,[https://en.wikipedia.org/wiki/Higher_Ground_(film)],844330.0,1800000.0,-1377835.0,-0.765463888889,1
Masaaki Tezuka,Masaaki Tezuka,[https://en.wikipedia.org/wiki/Godzilla:_Tokyo_S.O.S.],0.0,0.0,0.0,,1
David Anspaugh,David Anspaugh,[https://en.wikipedia.org/wiki/The_Game_of_Their_Lives_(2005_film)],388998.0,13000000.0,-12805501.0,-0.985038538462,1
John R. Leonetti,John R. Leonetti,[https://en.wikipedia.org/wiki/Annabelle_(film)],256900000.0,6500000.0,121950000.0,18.7615384615,1
Neveldine/Taylor,Neveldine/Taylor,"[https://en.wikipedia.org/wiki/Crank_(film), https://en.wikipedia.org/wiki/Crank:_High_Voltage, https://en.wikipedia.org/wiki/Crank_(film), https://en.wikipedia.org/wiki/Gamer_(film), https://en.wikipedia.org/wiki/Ghost_Rider:_Spirit_of_Vengeance]",293800000.0,151000000.0,-4100000.0,-0.0271523178808,5
David Slade,David Slade,"[https://en.wikipedia.org/wiki/30_Days_of_Night_(film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse]",1472500000.0,166000000.0,570250000.0,3.43524096386,3
James Cox,James Cox,"[https://en.wikipedia.org/wiki/Wonderland_(2003_film), https://en.wikipedia.org/wiki/Straight_A%27s]",7700900.0,7500000.0,-3649550.0,-0.486606666667,2
Larry Fessenden,Larry Fessenden,[https://en.wikipedia.org/wiki/The_Last_Winter_(2006_film)],97522.0,7000000.0,-6951239.0,-0.993034142857,1
Richard Kelly,Richard Kelly,"[https://en.wikipedia.org/wiki/Donnie_Darko, https://en.wikipedia.org/wiki/The_Box_(2009_film)]",40600000.0,34500000.0,-14200000.0,-0.411594202899,2
Bruce Robinson,Bruce Robinson,[https://en.wikipedia.org/wiki/The_Rum_Diary_(film)],23900000.0,45000000.0,-33050000.0,-0.734444444444,1
Randall Miller,Randall Miller,"[https://en.wikipedia.org/wiki/Marilyn_Hotchkiss%27_Ballroom_Dancing_and_Charm_School, https://en.wikipedia.org/wiki/Nobel_Son, https://en.wikipedia.org/wiki/CBGB_(film)]",950452.0,6500000.0,-6024774.0,-0.926888307692,3
Henry Bean,Henry Bean,[https://en.wikipedia.org/wiki/The_Believer_(film)],1300000.0,1500000.0,-850000.0,-0.566666666667,1
Richard Shepard,Richard Shepard,"[https://en.wikipedia.org/wiki/The_Matador, https://en.wikipedia.org/wiki/The_Hunting_Party_(2007_film)]",18269869.0,52500000.0,-43365065.5,-0.826001247619,2
Jesse Dylan,Jesse Dylan,"[https://en.wikipedia.org/wiki/How_High, https://en.wikipedia.org/wiki/American_Wedding, https://en.wikipedia.org/wiki/Kicking_%26_Screaming_(2005_film), https://en.wikipedia.org/wiki/American_Wedding]",550282196.0,175000000.0,100141098.0,0.572234845714,4
Allen Coulter,Allen Coulter,"[https://en.wikipedia.org/wiki/Hollywoodland, https://en.wikipedia.org/wiki/Remember_Me_(2010_film)]",72832889.0,44000000.0,-7583555.5,-0.172353534091,2
Marcus Nispel,Marcus Nispel,"[https://en.wikipedia.org/wiki/The_Texas_Chainsaw_Massacre_(2003_film), https://en.wikipedia.org/wiki/The_Texas_Chainsaw_Massacre_(2003_film), https://en.wikipedia.org/wiki/Pathfinder_(2007_film), https://en.wikipedia.org/wiki/Friday_the_13th_(2009_film), https://en.wikipedia.org/wiki/Conan_the_Barbarian_(2011_film)]",385100000.0,173000000.0,19550000.0,0.113005780347,5
Steve Martino,Steve Martino,[https://en.wikipedia.org/wiki/The_Peanuts_Movie],246200000.0,99000000.0,24100000.0,0.243434343434,1
Carl Franklin,Carl Franklin,"[https://en.wikipedia.org/wiki/High_Crimes, https://en.wikipedia.org/wiki/Out_of_Time_(2003_film), https://en.wikipedia.org/wiki/Bless_Me,_Ultima_(film)]",119300000.0,92000000.0,-32350000.0,-0.351630434783,3
Billy Kent,Billy Kent,[https://en.wikipedia.org/wiki/The_Oh_in_Ohio],0.0,0.0,0.0,,1
Baltasar Kormákur,Baltasar Kormákur,"[https://en.wikipedia.org/wiki/Contraband_(2012_film), https://en.wikipedia.org/wiki/2_Guns, https://en.wikipedia.org/wiki/Everest_(2015_film)]",431600000.0,141000000.0,74800000.0,0.530496453901,3
Benh Zeitlin,Benh Zeitlin,[https://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild],21900000.0,1800000.0,9150000.0,5.08333333333,1
John Ottman,John Ottman,[https://en.wikipedia.org/wiki/Urban_Legends:_Final_Cut],38600000.0,14000000.0,5300000.0,0.378571428571,1
Henry Selick,Henry Selick,"[https://en.wikipedia.org/wiki/Monkeybone, https://en.wikipedia.org/wiki/Coraline_(film)]",132200000.0,135000000.0,-68900000.0,-0.51037037037,2
Alain Berliner,Alain Berliner,[https://en.wikipedia.org/wiki/Passion_of_Mind],769272.0,12000000.0,-11615364.0,-0.967947,1
Greg Harrison,Greg Harrison,[https://en.wikipedia.org/wiki/November_(film)],0.0,0.0,0.0,,1
Dennis Iliadis,Dennis Iliadis,[https://en.wikipedia.org/wiki/The_Last_House_on_the_Left_(2009_film)],45200000.0,15000000.0,7600000.0,0.506666666667,1
Rob Bowman,Rob Bowman,"[https://en.wikipedia.org/wiki/Reign_of_Fire_(film), https://en.wikipedia.org/wiki/Elektra_(2005_film), https://en.wikipedia.org/wiki/The_X-Files_(film)]",328050000.0,169000000.0,-4975000.0,-0.0294378698225,3
"


Pete Docter


","


Pete Docter


",[https://en.wikipedia.org/wiki/Inside_Out_(2015_film)],857600000.0,175000000.0,253800000.0,1.45028571429,1
Karen Moncrieff,Karen Moncrieff,[https://en.wikipedia.org/wiki/The_Dead_Girl],0.0,0.0,0.0,,1
Nanette Burstein,Nanette Burstein,"[https://en.wikipedia.org/wiki/American_Teen_(film), https://en.wikipedia.org/wiki/Going_the_Distance_(2010_film)]",43230270.0,37000000.0,-15384865.0,-0.415807162162,2
Steve Pink,Steve Pink,"[https://en.wikipedia.org/wiki/Accepted, https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine, https://en.wikipedia.org/wiki/About_Last_Night_(2014_film), https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine_2, https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine]",229800000.0,121500000.0,-6600000.0,-0.0543209876543,5
Elizabeth Banks,Elizabeth Banks,[https://en.wikipedia.org/wiki/Pitch_Perfect_2],287500000.0,29000000.0,114750000.0,3.95689655172,1
Kurt Hale,Kurt Hale,[https://en.wikipedia.org/wiki/The_Singles_Ward],1250798.0,500000.0,125399.0,0.250798,1
Jean-Claude La Marre,Jean-Claude La Marre,"[https://en.wikipedia.org/wiki/Gang_of_Roses, https://en.wikipedia.org/wiki/Color_of_the_Cross]",0.0,0.0,0.0,,2
Brad Furman,Brad Furman,"[https://en.wikipedia.org/wiki/The_Lincoln_Lawyer_(film), https://en.wikipedia.org/wiki/Runner_Runner_(film), https://en.wikipedia.org/wiki/The_Infiltrator_(2016_film)]",168100000.0,98000000.0,-13950000.0,-0.142346938776,3
Joseph Kahn,Joseph Kahn,[https://en.wikipedia.org/wiki/Torque_(film)],46546197.0,40000000.0,-16726901.5,-0.4181725375,1
"Tim Johnson
Patrick Gilmore","Tim Johnson
Patrick Gilmore",[https://en.wikipedia.org/wiki/Sinbad:_Legend_of_the_Seven_Seas],80700000.0,60000000.0,-19650000.0,-0.3275,1
"Alex Gregory
Peter Huyck","Alex Gregory
Peter Huyck",[https://en.wikipedia.org/wiki/A_Good_Old_Fashioned_Orgy],0.0,0.0,0.0,,1
Tony Scott,Tony Scott,"[https://en.wikipedia.org/wiki/Spy_Game, https://en.wikipedia.org/wiki/Man_on_Fire_(2004_film), https://en.wikipedia.org/wiki/Domino_(2005_film), https://en.wikipedia.org/wiki/D%C3%A9j%C3%A0_Vu_(2006_film), https://en.wikipedia.org/wiki/The_Taking_of_Pelham_123_(2009_film), https://en.wikipedia.org/wiki/Unstoppable_(2010_film)]",794844502.0,495000000.0,-97577749.0,-0.197126765657,6
Nick Tomnay,Nick Tomnay,[https://en.wikipedia.org/wiki/The_Perfect_Host],48764.0,500000.0,-475618.0,-0.951236,1
Doug McHenry,Doug McHenry,[https://en.wikipedia.org/wiki/Kingdom_Come_(2001_film)],23396049.0,7000000.0,4698024.5,0.671146357143,1
Mitch Glazer,Mitch Glazer,[https://en.wikipedia.org/wiki/Passion_Play_(film)],3669.0,15000000.0,-14998165.5,-0.9998777,1
Sam Miller,Sam Miller,[https://en.wikipedia.org/wiki/No_Good_Deed_(2014_film)],54300000.0,13200000.0,13950000.0,1.05681818182,1
Paul Greengrass,Paul Greengrass,"[https://en.wikipedia.org/wiki/The_Bourne_Supremacy_(film), https://en.wikipedia.org/wiki/United_93_(film), https://en.wikipedia.org/wiki/United_93_(film)#Cast, https://en.wikipedia.org/wiki/The_Bourne_Ultimatum_(film), https://en.wikipedia.org/wiki/Green_Zone_(film), https://en.wikipedia.org/wiki/The_Bourne_Ultimatum_(film), https://en.wikipedia.org/wiki/Captain_Phillips_(film), https://en.wikipedia.org/wiki/Jason_Bourne_(film)]",2055900000.0,600000000.0,427950000.0,0.71325,8
Franc. Reyes,Franc. Reyes,[https://en.wikipedia.org/wiki/Empire_(2002_film)],18591272.0,4000000.0,5295636.0,1.323909,1
Xavier Gens,Xavier Gens,[https://en.wikipedia.org/wiki/Hitman_(2007_film)],100000000.0,24000000.0,26000000.0,1.08333333333,1
Tom Gormican,Tom Gormican,[https://en.wikipedia.org/wiki/That_Awkward_Moment],40500000.0,8000000.0,12250000.0,1.53125,1
Jake Schreier,Jake Schreier,[https://en.wikipedia.org/wiki/Robot_%26_Frank],4900000.0,2500000.0,-50000.0,-0.02,1
Jamie Blanks,Jamie Blanks,"[https://en.wikipedia.org/wiki/Urban_Legend_(film), https://en.wikipedia.org/wiki/Valentine_(film)]",109200000.0,24000000.0,30600000.0,1.275,2
Peter Chelsom,Peter Chelsom,"[https://en.wikipedia.org/wiki/Serendipity_(film), https://en.wikipedia.org/wiki/Town_%26_Country_(film), https://en.wikipedia.org/wiki/Shall_We_Dance%3F_(2004_film)]",258016304.0,168000000.0,-38991848.0,-0.232094333333,3
Kevin Lima,Kevin Lima,"[https://en.wikipedia.org/wiki/102_Dalmatians, https://en.wikipedia.org/wiki/Enchanted_(2007_film)]",524100000.0,170000000.0,92050000.0,0.541470588235,2
Todd Phillips,Todd Phillips,"[https://en.wikipedia.org/wiki/Road_Trip_(film), https://en.wikipedia.org/wiki/Old_School_(film), https://en.wikipedia.org/wiki/Starsky_%26_Hutch_(film), https://en.wikipedia.org/wiki/School_for_Scoundrels_(2006_film), https://en.wikipedia.org/wiki/The_Hangover, https://en.wikipedia.org/wiki/Due_Date, https://en.wikipedia.org/wiki/The_Hangover:_Part_II, https://en.wikipedia.org/wiki/The_Hangover_(film), https://en.wikipedia.org/wiki/The_Hangover_Part_III, https://en.wikipedia.org/wiki/The_Hangover_Part_II, https://en.wikipedia.org/wiki/War_Dogs_(2016_film)]",3169616435.0,573000000.0,1011808217.5,1.7658084075,11
Paul Bartel,Paul Bartel,[https://en.wikipedia.org/wiki/Death_Race_2000],0.0,0.0,0.0,,1
Steve Shill,Steve Shill,[https://en.wikipedia.org/wiki/Obsessed_(2009_film)],73800000.0,20000000.0,16900000.0,0.845,1
Paul Weitz,Paul Weitz,"[https://en.wikipedia.org/wiki/In_Good_Company_(2004_film), https://en.wikipedia.org/wiki/American_Dreamz, https://en.wikipedia.org/wiki/Cirque_du_Freak:_The_Vampire%27s_Assistant, https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Being_Flynn, https://en.wikipedia.org/wiki/Admission_(film)]",385027773.0,170000000.0,22513886.5,0.132434626471,6
Fred Wolf,Fred Wolf,"[https://en.wikipedia.org/wiki/The_House_Bunny, https://en.wikipedia.org/wiki/Strange_Wilderness]",77300000.0,45000000.0,-6350000.0,-0.141111111111,2
Quentin Dupieux,Quentin Dupieux,[https://en.wikipedia.org/wiki/Wrong_(film)],0.0,0.0,0.0,,1
Mike Mills,Mike Mills,"[https://en.wikipedia.org/wiki/Thumbsucker_(film), https://en.wikipedia.org/wiki/Beginners]",16219197.0,7200000.0,909598.5,0.126333125,2
